dataset,registry_name,family,source_format,source_path,split,sample_rank,window_index,series_index,window_start,input_len,pred_len,n_channels,pooling,scale,mode_5,mode_10,acf_timescale,acf_first_min,ami2,trev,high_fluctuation,stretch_high,transition_matrix,periodicity,embedding_dist,ami_timescale,whiten_timescale,outlier_timing_pos,outlier_timing_neg,centroid_freq,stretch_decreasing,entropy_pairs,rs_range,dfa,low_freq_power,forecast_error
NE_China_Wind__H,NE_China_Wind__H,TIME,arrow,dataset/Time_Dataset/NE_China_Wind/H/data-00000-of-00001.arrow,train,4,5356,0,5356,96,96,4,mean,train_split_standard,0.234716572,0.470082031,7.776871554,18.500000000,0.558513445,-0.010578301,0.847368421,22.000000000,0.046678910,17.750000000,0.720271861,12.750000000,0.320197044,0.255208333,-0.062500000,0.942369654,11.500000000,1.645981225,0.464285714,0.657142857,0.159534002,0.479223416
NE_China_Wind__H,NE_China_Wind__H,TIME,arrow,dataset/Time_Dataset/NE_China_Wind/H/data-00000-of-00001.arrow,train,5,1575,0,1575,96,96,4,mean,train_split_standard,0.235128927,0.130362367,14.886401959,41.500000000,0.966121881,0.004166869,0.739473684,39.000000000,0.075810185,13.000000000,1.679832461,23.750000000,0.476981352,0.023437500,0.236979167,0.968567266,12.500000000,1.464311509,0.792857143,0.628571429,0.061359232,0.248127686
Oil_Price__B,Oil_Price__B,TIME,arrow,dataset/Time_Dataset/Oil_Price/B/data-00000-of-00001.arrow,train,1,181,0,181,96,96,12,mean,train_split_standard,0.296453605,0.300234841,12.229068517,28.083333333,0.644781941,0.013096341,0.863157895,32.916666667,0.092159549,18.250000000,0.783045169,15.166666667,0.082718945,0.468750000,-0.598958333,0.898360796,6.000000000,1.638802484,0.566666667,0.707142857,0.077721693,0.388357729
Oil_Price__B,Oil_Price__B,TIME,arrow,dataset/Time_Dataset/Oil_Price/B/data-00000-of-00001.arrow,train,2,1740,0,1740,96,96,12,mean,train_split_standard,-0.185665720,-0.418060976,10.674077940,28.916666667,0.616399631,-0.018682347,0.864035088,28.500000000,0.111110254,24.250000000,0.638878320,15.333333333,0.098092295,-0.614583333,0.120659722,0.890221361,7.083333333,1.623006792,0.711904762,0.657142857,0.089993540,0.405200096
Oil_Price__B,Oil_Price__B,TIME,arrow,dataset/Time_Dataset/Oil_Price/B/data-00000-of-00001.arrow,train,3,201,0,201,96,96,12,mean,train_split_standard,0.309513134,-0.106130977,12.059020856,22.333333333,0.548038532,0.015984044,0.900877193,32.250000000,0.113063272,15.166666667,0.687933427,11.000000000,0.064650002,0.341145833,-0.361111111,0.850030374,5.666666667,1.657927416,0.638095238,0.680952381,0.098174770,0.452906992
Oil_Price__B,Oil_Price__B,TIME,arrow,dataset/Time_Dataset/Oil_Price/B/data-00000-of-00001.arrow,train,4,679,0,679,96,96,12,mean,train_split_standard,-0.035757285,-0.187356996,11.846315500,23.583333333,0.635964531,0.006432727,0.872807018,23.250000000,0.098433642,8.666666667,0.772993475,17.166666667,0.072102207,0.769965278,-0.343750000,0.883811177,6.333333333,1.632778145,0.773809524,0.590476190,0.102265386,0.369388371
Oil_Price__B,Oil_Price__B,TIME,arrow,dataset/Time_Dataset/Oil_Price/B/data-00000-of-00001.arrow,train,5,841,0,841,96,96,12,mean,train_split_standard,0.451238420,0.365168268,9.929129795,29.083333333,0.648429330,0.005957575,0.889473684,25.750000000,0.060493827,21.333333333,0.738775222,18.250000000,0.150564059,0.634548611,-0.622395833,0.927115887,6.500000000,1.586543381,0.638095238,0.645238095,0.102265386,0.380531342
OpenElectricity_NEM__5T,OpenElectricity_NEM__5T,TIME,arrow,dataset/Time_Dataset/OpenElectricity_NEM/5T/data-00000-of-00001.arrow,train,1,14525,0,14525,96,96,10,mean,train_split_standard,0.045758553,0.079932979,11.627939633,36.000000000,0.675788300,-0.016428713,0.622105263,31.200000000,0.093588346,9.000000000,1.121527571,18.600000000,0.057398750,-0.793750000,0.389583333,0.839062499,7.200000000,1.623759704,0.808571429,0.571428571,0.152170894,0.409504019
OpenElectricity_NEM__5T,OpenElectricity_NEM__5T,TIME,arrow,dataset/Time_Dataset/OpenElectricity_NEM/5T/data-00000-of-00001.arrow,train,2,9164,0,9164,96,96,10,mean,train_split_standard,-0.670995237,-0.685521089,12.687516217,29.800000000,0.664354939,0.200865149,0.696842105,27.500000000,0.076539095,11.900000000,0.801205508,16.800000000,0.064711380,-0.331770833,0.034375000,0.868586316,6.500000000,1.555922071,0.728571429,0.582857143,0.107992247,0.415313174
OpenElectricity_NEM__5T,OpenElectricity_NEM__5T,TIME,arrow,dataset/Time_Dataset/OpenElectricity_NEM/5T/data-00000-of-00001.arrow,train,3,21726,0,21726,96,96,10,mean,train_split_standard,-0.237489082,-0.234299778,8.578959105,24.700000000,0.517398255,0.340138707,0.742105263,30.000000000,0.081662037,9.900000000,0.867086724,12.300000000,0.053873716,-0.312500000,-0.052083333,0.753205716,6.400000000,1.686070310,0.685714286,0.614285714,0.269980619,0.519071522
OpenElectricity_NEM__5T,OpenElectricity_NEM__5T,TIME,arrow,dataset/Time_Dataset/OpenElectricity_NEM/5T/data-00000-of-00001.arrow,train,4,2934,0,2934,96,96,10,mean,train_split_standard,0.609353483,0.318556122,11.844218584,40.200000000,0.751114544,-0.183922946,0.662105263,51.000000000,0.089416667,9.200000000,1.370507729,14.900000000,0.406478396,0.213541667,-0.572916667,0.861479542,9.100000000,1.496663338,0.671428571,0.648571429,0.157079633,0.352027612
OpenElectricity_NEM__5T,OpenElectricity_NEM__5T,TIME,arrow,dataset/Time_Dataset/OpenElectricity_NEM/5T/data-00000-of-00001.arrow,train,5,18399,0,18399,96,96,10,mean,train_split_standard,-0.526786891,-0.615766302,10.040121576,26.000000000,0.582143829,0.466230284,0.696842105,22.900000000,0.084263568,9.300000000,0.855290545,14.000000000,0.174411534,-0.314583333,0.316145833,0.792098480,7.400000000,1.660631733,0.628571429,0.662857143,0.319068004,0.479530929
Port_Activity__D,Port_Activity__D,TIME,arrow,dataset/Time_Dataset/Port_Activity/D/data-00000-of-00001.arrow,train,1,19932,15,477,96,96,2,mean,train_split_standard,-0.144268923,-0.387296026,0.587532059,1.500000000,0.052215070,0.133552184,0.715789474,5.000000000,0.017063712,5.500000000,0.030853612,3.000000000,1.000000000,-0.260416667,0.041666667,0.183269964,4.000000000,1.926379118,0.542857143,0.728571429,1.889864331,1.129645163
Port_Activity__D,Port_Activity__D,TIME,arrow,dataset/Time_Dataset/Port_Activity/D/data-00000-of-00001.arrow,train,2,124066,95,851,96,96,2,mean,train_split_standard,-0.086948040,-0.759191549,0.562690703,2.000000000,0.075717107,-0.240196781,0.947368421,5.000000000,0.001939058,3.500000000,0.065508716,3.500000000,1.000000000,0.036458333,-0.062500000,0.146533054,3.500000000,2.179379396,0.685714286,0.671428571,1.718058482,1.193952319
Port_Activity__D,Port_Activity__D,TIME,arrow,dataset/Time_Dataset/Port_Activity/D/data-00000-of-00001.arrow,train,3,121942,94,24,96,96,2,mean,train_split_standard,0.094239333,-0.167897766,0.673515221,4.000000000,0.048938037,-0.142396977,0.478947368,3.500000000,0.075236314,5.000000000,0.048568903,1.500000000,0.416666667,0.083333333,0.000000000,0.210816976,3.500000000,1.404699980,0.828571429,0.714285714,1.349903093,1.183817266
Port_Activity__D,Port_Activity__D,TIME,arrow,dataset/Time_Dataset/Port_Activity/D/data-00000-of-00001.arrow,train,4,77908,60,88,96,96,2,mean,train_split_standard,-0.317986024,-0.567145805,0.590502215,1.500000000,0.076279016,0.124290972,0.936842105,5.000000000,0.000831025,4.000000000,0.017548018,2.000000000,1.000000000,-0.380208333,-0.067708333,0.163883242,4.500000000,2.189576347,0.357142857,0.671428571,1.742602175,1.131405414
Port_Activity__D,Port_Activity__D,TIME,arrow,dataset/Time_Dataset/Port_Activity/D/data-00000-of-00001.arrow,train,5,22975,17,926,96,96,2,mean,train_split_standard,-0.410858521,-0.434476053,0.555322635,2.000000000,0.080240899,0.015161076,0.978947368,6.000000000,0.002991690,3.500000000,0.054767323,3.500000000,1.000000000,-0.020833333,-0.166666667,0.115245547,4.500000000,2.169953491,0.771428571,0.771428571,1.718058482,1.178950047
SG_Carpark__15T,SG_Carpark__15T,TIME,arrow,dataset/Time_Dataset/SG_Carpark/15T/data-00000-of-00001.arrow,train,1,3038171,305,1896,96,96,1,mean,train_split_standard,-1.032409937,-1.174892526,18.558819648,45.000000000,1.006242563,0.000592890,0.673684211,42.000000000,0.111111111,0.000000000,2.080212563,27.000000000,0.444444444,0.614583333,-0.322916667,0.979314643,8.000000000,1.283783434,0.771428571,0.571428571,0.049087385,0.176469853
SG_Carpark__15T,SG_Carpark__15T,TIME,arrow,dataset/Time_Dataset/SG_Carpark/15T/data-00000-of-00001.arrow,train,2,2021822,203,957,96,96,1,mean,train_split_standard,1.061638171,-0.207858200,19.058739410,48.000000000,0.862059817,0.000510812,0.621052632,55.000000000,0.111111111,0.000000000,2.405787117,30.000000000,0.214285714,0.364583333,-0.593750000,0.981487897,6.000000000,1.443149007,0.800000000,0.600000000,0.049087385,0.179026451
SG_Carpark__15T,SG_Carpark__15T,TIME,arrow,dataset/Time_Dataset/SG_Carpark/15T/data-00000-of-00001.arrow,train,3,878202,88,2162,96,96,1,mean,train_split_standard,-0.920609499,-1.051845782,13.552106998,43.000000000,0.985762793,0.000080548,0.589473684,24.000000000,0.062500000,30.000000000,1.880266269,18.000000000,0.900000000,-0.604166667,0.114583333,0.968463978,9.000000000,1.284837042,0.800000000,0.742857143,0.098174770,0.181011821
SG_Carpark__15T,SG_Carpark__15T,TIME,arrow,dataset/Time_Dataset/SG_Carpark/15T/data-00000-of-00001.arrow,train,4,307986,30,9336,96,96,1,mean,train_split_standard,0.727249875,0.930795026,10.880165216,27.000000000,0.633328017,0.014890900,0.747368421,37.000000000,0.111111111,23.000000000,0.655962996,18.000000000,0.032258065,0.614583333,-0.447916667,0.928598250,6.000000000,1.471236912,0.828571429,0.742857143,0.049087385,0.406430919
SG_Carpark__15T,SG_Carpark__15T,TIME,arrow,dataset/Time_Dataset/SG_Carpark/15T/data-00000-of-00001.arrow,train,5,2173299,218,3109,96,96,1,mean,train_split_standard,0.572526821,0.776579890,14.623505752,52.000000000,0.675845644,0.005207895,0.705263158,47.000000000,0.166666667,18.000000000,0.897865130,15.000000000,0.062500000,0.906250000,-0.604166667,0.940849582,6.000000000,1.613615520,0.771428571,0.428571429,0.049087385,0.324212310
SG_PM25__H,SG_PM25__H,TIME,arrow,dataset/Time_Dataset/SG_PM25/H/data-00000-of-00001.arrow,train,1,10048,0,10048,96,96,5,mean,train_split_standard,-0.661681475,-0.394959594,1.391033634,3.800000000,0.129452382,-0.028316158,0.823157895,12.200000000,0.023142154,6.200000000,0.081523623,2.400000000,0.249904762,0.333333333,-0.366666667,0.466147024,6.800000000,2.068191010,0.542857143,0.720000000,0.765763209,1.032683616
SG_PM25__H,SG_PM25__H,TIME,arrow,dataset/Time_Dataset/SG_PM25/H/data-00000-of-00001.arrow,train,2,9968,0,9968,96,96,5,mean,train_split_standard,-0.348249360,-0.203691964,2.217704267,5.800000000,0.155608834,-0.018753372,0.846315789,10.800000000,0.040654942,11.000000000,0.131242756,4.200000000,0.122696078,-0.516666667,0.622916667,0.553040974,4.800000000,1.997255595,0.680000000,0.491428571,0.500691329,0.935672035
SG_PM25__H,SG_PM25__H,TIME,arrow,dataset/Time_Dataset/SG_PM25/H/data-00000-of-00001.arrow,train,3,23133,0,23133,96,96,5,mean,train_split_standard,-0.132629612,-0.073157813,1.514096059,4.200000000,0.158818015,-0.028366010,0.863157895,12.000000000,0.015670869,9.200000000,0.122266678,2.200000000,0.201904762,-0.235416667,0.187500000,0.489036617,4.600000000,2.087195747,0.634285714,0.640000000,0.736310778,1.007005761
SG_PM25__H,SG_PM25__H,TIME,arrow,dataset/Time_Dataset/SG_PM25/H/data-00000-of-00001.arrow,train,4,8165,0,8165,96,96,5,mean,train_split_standard,-0.028375329,0.057881512,2.075794900,5.200000000,0.140839642,-0.270780811,0.865263158,11.600000000,0.023234934,9.400000000,0.139582108,2.200000000,0.163888889,0.000000000,0.402083333,0.501705341,4.200000000,2.027630345,0.605714286,0.651428571,0.706858347,0.969563167
SG_PM25__H,SG_PM25__H,TIME,arrow,dataset/Time_Dataset/SG_PM25/H/data-00000-of-00001.arrow,train,5,25121,0,25121,96,96,5,mean,train_split_standard,-0.349711008,-0.493078290,2.891220592,6.800000000,0.211749797,0.000037999,0.886315789,13.400000000,0.040731388,13.800000000,0.144598996,5.400000000,0.095649351,-0.554166667,0.216666667,0.649800303,4.400000000,1.972469205,0.771428571,0.737142857,0.304341788,0.842052229
SG_Weather__D,SG_Weather__D,TIME,arrow,dataset/Time_Dataset/SG_Weather/D/data-00000-of-00001.arrow,train,1,3038,1,1162,96,96,4,mean,train_split_standard,-0.533336726,-0.500365653,2.165822091,2.500000000,0.205914802,-0.028996543,0.889473684,13.250000000,0.057591765,3.000000000,0.068969052,1.750000000,0.170296717,0.442708333,-0.218750000,0.467604104,6.250000000,2.042975531,0.642857143,0.657142857,0.760854471,0.975100094
SG_Weather__D,SG_Weather__D,TIME,arrow,dataset/Time_Dataset/SG_Weather/D/data-00000-of-00001.arrow,train,2,2238,1,362,96,96,4,mean,train_split_standard,-0.299391866,-0.133153895,3.338832597,6.000000000,0.217135568,-0.288552068,0.889473684,15.250000000,0.085810185,11.250000000,0.113379816,5.000000000,0.043427503,-0.328125000,0.101562500,0.650588468,5.750000000,1.983791606,0.728571429,0.678571429,0.331339850,0.829120950
SG_Weather__D,SG_Weather__D,TIME,arrow,dataset/Time_Dataset/SG_Weather/D/data-00000-of-00001.arrow,train,3,5592,2,1840,96,96,4,mean,train_split_standard,-0.242262751,-0.136553680,3.556902249,7.250000000,0.219580350,0.167938536,0.897368421,14.500000000,0.082049281,6.750000000,0.122918709,3.000000000,0.089657738,0.359375000,-0.268229167,0.596550832,4.250000000,2.056626804,0.571428571,0.750000000,0.515417545,0.841897731
SG_Weather__D,SG_Weather__D,TIME,arrow,dataset/Time_Dataset/SG_Weather/D/data-00000-of-00001.arrow,train,4,5449,2,1697,96,96,4,mean,train_split_standard,-0.291128764,-0.129282747,0.958484886,3.250000000,0.099097472,-0.051734899,0.942105263,9.500000000,0.011560800,7.500000000,0.075156345,2.750000000,0.236111111,0.067708333,0.250000000,0.356733568,5.250000000,2.147497349,0.500000000,0.692857143,0.920388473,1.074084625
SG_Weather__D,SG_Weather__D,TIME,arrow,dataset/Time_Dataset/SG_Weather/D/data-00000-of-00001.arrow,train,5,586,0,586,96,96,4,mean,train_split_standard,-0.365496381,-0.022694973,1.697038828,5.000000000,0.220848928,0.238552046,0.923684211,11.750000000,0.009952951,10.000000000,0.095893757,3.750000000,0.210714286,0.079427083,0.075520833,0.459761183,8.750000000,2.041932760,0.764285714,0.650000000,0.797670010,1.011547342
US_Term_Structure__B,US_Term_Structure__B,TIME,arrow,dataset/Time_Dataset/US_Term_Structure/B/data-00000-of-00001.arrow,train,1,5774,0,5774,96,96,40,mean,train_split_standard,-0.013399357,-0.086706780,16.825586671,49.825000000,0.885714081,0.003528235,0.822631579,43.225000000,0.104645833,24.275000000,1.109253239,34.600000000,0.121534137,-0.448437500,0.564843750,0.956246548,7.725000000,1.534002929,0.821428571,0.647857143,0.055223308,0.286132722
US_Term_Structure__B,US_Term_Structure__B,TIME,arrow,dataset/Time_Dataset/US_Term_Structure/B/data-00000-of-00001.arrow,train,2,631,0,631,96,96,40,mean,train_split_standard,-0.181292852,-0.224116815,17.775102083,55.300000000,0.832755603,-0.001064004,0.767894737,35.800000000,0.157870370,17.200000000,1.170219727,10.900000000,0.095741573,-0.730078125,0.505989583,0.952406419,10.925000000,1.482675965,0.715000000,0.622142857,0.049087385,0.273571364
US_Term_Structure__B,US_Term_Structure__B,TIME,arrow,dataset/Time_Dataset/US_Term_Structure/B/data-00000-of-00001.arrow,train,3,4031,0,4031,96,96,40,mean,train_split_standard,0.295099311,0.285600791,8.927329211,26.225000000,0.651499915,-0.009023809,0.881052632,24.975000000,0.054405093,0.000000000,0.717313714,14.450000000,0.199290569,0.483463542,-0.310156250,0.918804932,6.700000000,1.545494994,0.352142857,0.625000000,0.121491278,0.402907204
US_Term_Structure__B,US_Term_Structure__B,TIME,arrow,dataset/Time_Dataset/US_Term_Structure/B/data-00000-of-00001.arrow,train,4,2985,0,2985,96,96,40,mean,train_split_standard,-0.359193032,-0.581569572,15.825814489,49.300000000,0.724298757,0.002937840,0.820263158,37.850000000,0.099328704,14.825000000,1.249485427,15.400000000,0.115957948,-0.638020833,0.475000000,0.945587251,9.525000000,1.514506897,0.647142857,0.713571429,0.067495155,0.355173876
US_Term_Structure__B,US_Term_Structure__B,TIME,arrow,dataset/Time_Dataset/US_Term_Structure/B/data-00000-of-00001.arrow,train,5,514,0,514,96,96,40,mean,train_split_standard,0.371732685,0.407635761,13.315511011,45.850000000,0.867640742,0.002037756,0.815526316,37.750000000,0.127048611,19.950000000,1.492924076,19.500000000,0.114293172,0.511588542,-0.811848958,0.954878468,8.425000000,1.506675866,0.772142857,0.774285714,0.061359232,0.261566525
Water_Quality_Darwin__15T,Water_Quality_Darwin__15T,TIME,arrow,dataset/Time_Dataset/Water_Quality_Darwin/15T/data-00000-of-00001.arrow,train,1,53196,5,395,96,96,6,mean,train_split_standard,-0.431712920,-0.234992746,9.045995612,29.833333333,0.712873644,-0.000006240,0.789473684,22.333333333,0.043776061,7.833333333,0.662106355,14.833333333,0.201751181,-0.114583333,0.104166667,0.939713890,14.000000000,1.466309345,0.485714286,0.538095238,0.130899694,0.418701988
Water_Quality_Darwin__15T,Water_Quality_Darwin__15T,TIME,arrow,dataset/Time_Dataset/Water_Quality_Darwin/15T/data-00000-of-00001.arrow,train,2,13795,1,1719,96,96,6,mean,train_split_standard,-0.390507397,-0.194361873,10.853166457,29.666666667,0.720018538,-0.000670301,0.719298246,35.000000000,0.036180083,4.500000000,0.840121513,15.666666667,0.271648673,-0.030381944,-0.211805556,0.936323409,11.666666667,1.488663938,0.785714286,0.628571429,0.106356001,0.356277549
Water_Quality_Darwin__15T,Water_Quality_Darwin__15T,TIME,arrow,dataset/Time_Dataset/Water_Quality_Darwin/15T/data-00000-of-00001.arrow,train,3,47947,4,8086,96,96,6,mean,train_split_standard,-0.227902632,-0.078500275,8.139759970,25.833333333,0.497396814,0.014762899,0.896491228,21.333333333,0.039501370,12.500000000,0.504215064,13.166666667,0.174158249,0.361111111,-0.251736111,0.873748925,9.166666667,1.630442053,0.680952381,0.704761905,0.139080925,0.519987457
Water_Quality_Darwin__15T,Water_Quality_Darwin__15T,TIME,arrow,dataset/Time_Dataset/Water_Quality_Darwin/15T/data-00000-of-00001.arrow,train,4,31026,3,1707,96,96,6,mean,train_split_standard,0.125837080,0.243007847,8.957079895,24.666666667,0.672434340,0.002648594,0.728070175,27.500000000,0.053640689,0.000000000,0.931744782,13.166666667,0.515915566,-0.029513889,-0.096354167,0.958176946,13.333333333,1.490366017,0.642857143,0.680952381,0.114537232,0.351759906
Water_Quality_Darwin__15T,Water_Quality_Darwin__15T,TIME,arrow,dataset/Time_Dataset/Water_Quality_Darwin/15T/data-00000-of-00001.arrow,train,5,26826,2,3379,96,96,6,mean,train_split_standard,-0.202568995,-0.299406563,10.924145737,36.500000000,0.725513967,-0.005281684,0.735087719,29.166666667,0.053691701,4.666666667,0.778574359,16.500000000,0.291780588,0.352430556,-0.210069444,0.938818311,9.666666667,1.525877754,0.647619048,0.552380952,0.098174770,0.351950296
azure2019_D__5T,azure2019_D__5T,TIME,arrow,dataset/Time_Dataset/azure2019_D/5T/data-00000-of-00001.arrow,train,1,5228418,894,681,96,96,3,mean,train_split_standard,-0.427850888,-0.376118249,2.013718666,6.000000000,0.223731223,0.106054873,0.891228070,8.666666667,0.017234681,11.666666667,0.122677467,3.666666667,0.288888889,-0.177083333,0.149305556,0.542099645,5.000000000,2.032272269,0.304761905,0.714285714,0.801760625,0.944774557
azure2019_D__5T,azure2019_D__5T,TIME,arrow,dataset/Time_Dataset/azure2019_D/5T/data-00000-of-00001.arrow,train,2,5389945,921,4394,96,96,3,mean,train_split_standard,-0.277260133,-0.459153406,0.701961547,2.333333333,0.045144299,0.567775528,0.975438596,5.000000000,0.009236812,8.000000000,0.066628701,1.666666667,0.416666667,0.506944444,-0.045138889,0.226897588,4.666666667,2.182159954,0.590476190,0.714285714,1.390809248,1.181996243
azure2019_D__5T,azure2019_D__5T,TIME,arrow,dataset/Time_Dataset/azure2019_D/5T/data-00000-of-00001.arrow,train,3,148421,25,2359,96,96,3,mean,train_split_standard,0.014762875,-0.269808632,0.624207518,2.666666667,0.034090812,0.028583823,0.961403509,5.333333333,0.008944553,5.666666667,0.061945573,2.000000000,0.777777778,0.069444444,-0.166666667,0.181719418,4.000000000,2.113126732,0.514285714,0.657142857,1.505346480,1.211265606
azure2019_D__5T,azure2019_D__5T,TIME,arrow,dataset/Time_Dataset/azure2019_D/5T/data-00000-of-00001.arrow,train,4,4619160,789,5776,96,96,3,mean,train_split_standard,-0.333367712,-0.428452231,0.682271993,2.000000000,0.126369661,-0.491835144,0.978947368,6.000000000,0.012192835,3.000000000,0.042297516,2.666666667,0.666666667,-0.145833333,0.291666667,0.204926082,4.000000000,2.134252576,0.590476190,0.790476190,1.587158789,1.146909854
azure2019_D__5T,azure2019_D__5T,TIME,arrow,dataset/Time_Dataset/azure2019_D/5T/data-00000-of-00001.arrow,train,5,124257,21,1451,96,96,3,mean,train_split_standard,-0.089477956,-0.070908886,2.793552616,9.000000000,0.319597170,-0.862282947,0.957894737,13.000000000,0.027114326,2.000000000,0.130616087,5.666666667,0.412698413,-0.083333333,0.152777778,0.406035163,4.000000000,2.001796175,0.390476190,0.742857143,1.096284936,0.984461642
azure2019_I__5T,azure2019_I__5T,TIME,arrow,dataset/Time_Dataset/azure2019_I/5T/data-00000-of-00001.arrow,train,1,1034625,176,4972,96,96,3,mean,train_split_standard,-0.025716250,-0.379754932,0.765325326,3.000000000,0.048905268,0.313917942,0.908771930,5.000000000,0.019625103,8.333333333,0.085290521,2.666666667,0.357142857,0.065972222,0.038194444,0.273547435,5.333333333,2.155023932,0.371428571,0.723809524,1.292634477,1.148508275
azure2019_I__5T,azure2019_I__5T,TIME,arrow,dataset/Time_Dataset/azure2019_I/5T/data-00000-of-00001.arrow,train,2,1728893,295,3293,96,96,3,mean,train_split_standard,-0.298695075,-0.236691493,0.755807444,2.333333333,0.076696201,0.259010927,0.968421053,6.000000000,0.020654629,5.666666667,0.086661790,1.666666667,0.225396825,-0.034722222,0.013888889,0.314155179,4.333333333,2.122356671,0.638095238,0.609523810,1.259909554,1.134888834
azure2019_I__5T,azure2019_I__5T,TIME,arrow,dataset/Time_Dataset/azure2019_I/5T/data-00000-of-00001.arrow,train,3,2715930,464,1690,96,96,3,mean,train_split_standard,-0.207127325,-0.445745894,0.610717169,2.333333333,0.071151594,0.468197401,0.968421053,4.333333333,0.017088335,5.333333333,0.084110107,3.666666667,0.733333333,-0.138888889,0.097222222,0.163495227,4.666666667,2.107379692,0.285714286,0.590476190,1.668971097,1.134814672
azure2019_I__5T,azure2019_I__5T,TIME,arrow,dataset/Time_Dataset/azure2019_I/5T/data-00000-of-00001.arrow,train,4,1754160,299,5149,96,96,3,mean,train_split_standard,-0.406871152,-0.653684753,0.648304896,2.666666667,0.386762793,-1.713975868,0.975438596,4.666666667,0.014865881,3.666666667,0.090534116,1.666666667,0.833333333,0.086805556,0.086805556,0.098307389,4.333333333,2.065387704,0.590476190,0.742857143,1.472621556,1.251717410
azure2019_I__5T,azure2019_I__5T,TIME,arrow,dataset/Time_Dataset/azure2019_I/5T/data-00000-of-00001.arrow,train,5,627946,107,1984,96,96,3,mean,train_split_standard,-0.353990364,-0.216844602,0.775187993,3.000000000,0.052980438,0.720720017,0.929824561,5.000000000,0.014594328,4.666666667,0.072233331,1.000000000,0.388888889,0.545138889,-0.097222222,0.246211714,4.333333333,2.145324592,0.390476190,0.533333333,1.161734783,1.161027054
current_velocity__10T,current_velocity__10T,TIME,arrow,dataset/Time_Dataset/current_velocity/10T/data-00000-of-00001.arrow,train,1,101840,5,10103,96,96,6,mean,train_split_standard,0.006436060,0.125923058,8.514536195,19.000000000,0.462003615,-0.442860567,0.887719298,26.500000000,0.050807257,6.666666667,0.356376023,7.833333333,0.300792504,0.204861111,-0.177083333,0.734921886,6.333333333,1.775771951,0.666666667,0.733333333,0.417242774,0.616834145
current_velocity__10T,current_velocity__10T,TIME,arrow,dataset/Time_Dataset/current_velocity/10T/data-00000-of-00001.arrow,train,2,29025,1,8983,96,96,6,mean,train_split_standard,-0.198332780,-0.198435931,11.259867534,29.500000000,0.762818986,0.040060859,0.824561404,32.833333333,0.051697531,13.500000000,1.500451451,15.000000000,0.416233766,0.168402778,-0.215277778,0.882300960,12.000000000,1.586751626,0.780952381,0.609523810,0.163624617,0.363177644
current_velocity__10T,current_velocity__10T,TIME,arrow,dataset/Time_Dataset/current_velocity/10T/data-00000-of-00001.arrow,train,3,4052,0,4052,96,96,6,mean,train_split_standard,0.463293146,0.545269488,11.359551938,30.166666667,0.738710854,-0.008248433,0.828070175,31.833333333,0.069788396,7.333333333,1.225972400,14.666666667,0.404629630,0.092013889,0.326388889,0.827350399,11.833333333,1.594398601,0.814285714,0.552380952,0.343611696,0.421660543
current_velocity__10T,current_velocity__10T,TIME,arrow,dataset/Time_Dataset/current_velocity/10T/data-00000-of-00001.arrow,train,4,123476,7,1166,96,96,6,mean,train_split_standard,-0.108146108,-0.132862437,8.082653479,20.833333333,0.486695393,-0.180177987,0.864912281,23.833333333,0.070209074,9.333333333,0.618634816,8.500000000,0.363359233,0.245659722,-0.185763889,0.709985327,9.166666667,1.739207169,0.680952381,0.552380952,0.441786467,0.638406312
current_velocity__10T,current_velocity__10T,TIME,arrow,dataset/Time_Dataset/current_velocity/10T/data-00000-of-00001.arrow,train,5,25613,1,5571,96,96,6,mean,train_split_standard,0.040923270,0.153450382,12.592396062,28.333333333,0.696369954,0.083191625,0.800000000,33.666666667,0.085864198,4.500000000,1.169257850,12.500000000,0.345220272,-0.134548611,-0.076388889,0.847767044,12.500000000,1.629798921,0.661904762,0.561904762,0.212712003,0.441727317
current_velocity__15T,current_velocity__15T,TIME,arrow,dataset/Time_Dataset/current_velocity/15T/data-00000-of-00001.arrow,train,1,16585,2,827,96,96,6,mean,train_split_standard,-0.303590014,-0.028068414,5.372979120,5.666666667,0.279350742,-0.136916368,0.882456140,15.333333333,0.052538138,3.166666667,0.223123836,6.000000000,0.154885692,0.003472222,0.142361111,0.511031203,4.500000000,1.936472563,0.671428571,0.633333333,0.711767086,0.843671395
current_velocity__15T,current_velocity__15T,TIME,arrow,dataset/Time_Dataset/current_velocity/15T/data-00000-of-00001.arrow,train,2,12834,1,458,96,96,6,mean,train_split_standard,-0.180566158,-0.159263637,4.813991831,11.000000000,0.282421046,-0.166858975,0.903508772,19.166666667,0.059108722,4.500000000,0.288265264,9.500000000,0.174478022,0.125000000,-0.137152778,0.539278271,5.166666667,1.983523824,0.595238095,0.704761905,0.589048623,0.838163399
current_velocity__15T,current_velocity__15T,TIME,arrow,dataset/Time_Dataset/current_velocity/15T/data-00000-of-00001.arrow,train,3,27893,4,6162,96,96,6,mean,train_split_standard,-0.376204068,-0.227456102,7.688192543,13.000000000,0.400413518,0.238662702,0.905263158,22.000000000,0.066819903,8.666666667,0.353216901,7.833333333,0.107093033,0.144097222,0.019097222,0.670683372,6.500000000,1.886478069,0.652380952,0.719047619,0.359974158,0.696435127
