dataset,registry_name,family,source_format,source_path,split,sample_rank,window_index,series_index,window_start,input_len,pred_len,n_channels,pooling,scale,mode_5,mode_10,acf_timescale,acf_first_min,ami2,trev,high_fluctuation,stretch_high,transition_matrix,periodicity,embedding_dist,ami_timescale,whiten_timescale,outlier_timing_pos,outlier_timing_neg,centroid_freq,stretch_decreasing,entropy_pairs,rs_range,dfa,low_freq_power,forecast_error
Finland_Traffic__15T,Finland_Traffic__15T,TIME,arrow,dataset/Time_Dataset/Finland_Traffic/15T/data-00000-of-00001.arrow,train,2,10263,0,10263,96,96,1,mean,train_split_standard,-1.924087506,-2.124563268,0.982497652,0.185431394,1.258195671,0.004324876,-0.258419406,0.934154691,0.160292538,-1.332922554,-0.310543959,1.410075572,-1.102257853,1.226875163,-1.824544776,0.826230887,-0.459163592,-0.208617330,0.251176165,-0.009424381,-0.840311976,-0.982197088
Finland_Traffic__15T,Finland_Traffic__15T,TIME,arrow,dataset/Time_Dataset/Finland_Traffic/15T/data-00000-of-00001.arrow,train,3,16340,0,16340,96,96,1,mean,train_split_standard,0.950042572,-2.209508966,1.757861574,1.390683405,1.777836131,-0.006940783,-0.313279385,1.949490314,0.160292538,-1.332922554,1.140211486,1.540342402,-1.117596278,-0.111148311,2.050901478,0.890898846,0.209088271,-0.685164761,1.032868927,1.241939370,-0.840311976,-1.445186181
Finland_Traffic__15T,Finland_Traffic__15T,TIME,arrow,dataset/Time_Dataset/Finland_Traffic/15T/data-00000-of-00001.arrow,train,4,22897,0,22897,96,96,1,mean,train_split_standard,-2.026783570,-2.226326093,1.274267731,1.029107802,1.044602757,0.009967885,0.290180379,0.764932087,-0.333179939,0.940813027,0.495452827,1.019275081,-1.093438258,-1.499663236,0.359238431,0.924886784,0.431838891,-0.469455844,0.720191822,1.420705620,-0.716605925,-1.210200937
Finland_Traffic__15T,Finland_Traffic__15T,TIME,arrow,dataset/Time_Dataset/Finland_Traffic/15T/data-00000-of-00001.arrow,train,5,20267,0,20267,96,96,1,mean,train_split_standard,-2.102443580,-2.295625173,1.307259389,1.330420804,2.051036302,-0.006576671,0.345040357,2.034101615,0.160292538,-1.332922554,1.023012956,1.149541911,-1.110275666,0.153931811,1.866356419,0.867026725,-0.681914213,-1.069514695,-1.468547912,-0.545723131,-0.716605925,-1.392724376
MetroPT-3__5T,MetroPT-3__5T,TIME,arrow,dataset/Time_Dataset/MetroPT-3/5T/data-00000-of-00001.arrow,train,1,11753,0,11753,96,96,6,mean,train_split_standard,-0.608227981,-0.756952582,-0.992368017,-1.029864384,-0.123555634,2.100494736,0.582766931,-1.251637275,0.046051344,-0.802384252,-0.834010138,-0.978149652,1.209545056,-0.271037908,0.213140259,-2.730475647,-0.719039316,0.971250247,-0.869250128,-0.813872506,2.046162545,2.338057436
MetroPT-3__5T,MetroPT-3__5T,TIME,arrow,dataset/Time_Dataset/MetroPT-3/5T/data-00000-of-00001.arrow,train,2,53,0,53,96,96,6,mean,train_split_standard,-0.650865356,-0.645309884,-0.811103610,-0.849076582,0.166200197,1.892801091,0.573623601,-1.110618438,-0.274605003,-0.859227641,-0.835184872,-1.043283067,1.519437860,0.477918627,-0.476340590,-2.590159376,-0.941789937,0.698640088,0.720191822,0.377902495,2.252339296,2.127589039
MetroPT-3__5T,MetroPT-3__5T,TIME,arrow,dataset/Time_Dataset/MetroPT-3/5T/data-00000-of-00001.arrow,train,3,3630,0,3630,96,96,6,mean,train_split_standard,0.287832793,0.059200471,-1.163142042,-0.999733083,-1.049129864,1.014410054,0.463903644,-1.237535391,-0.366538930,-0.991862217,-0.803095851,-1.043283067,1.293732098,0.132893707,-1.009470762,-2.141654681,-0.793289523,0.920593411,-0.035444515,-0.635106256,2.437898373,1.827294514
MetroPT-3__5T,MetroPT-3__5T,TIME,arrow,dataset/Time_Dataset/MetroPT-3/5T/data-00000-of-00001.arrow,train,4,8778,0,8778,96,96,6,mean,train_split_standard,0.128042264,0.300858782,-1.210359977,-0.989689317,-0.934968498,1.447654099,0.719916877,-1.167025973,-0.651197496,-0.935018827,-0.769243205,-1.021571929,1.535838625,0.027703182,0.374617186,-2.603171776,-0.793289523,1.117830689,-1.025588680,0.050164369,3.035810952,1.882613832
MetroPT-3__5T,MetroPT-3__5T,TIME,arrow,dataset/Time_Dataset/MetroPT-3/5T/data-00000-of-00001.arrow,train,5,12040,0,12040,96,96,6,mean,train_split_standard,1.372622441,0.994621700,0.311993567,-0.356932011,0.652281307,0.124149226,0.463903644,1.103377295,-0.005386277,-0.537115100,-0.639883276,-0.804460545,-0.946548748,0.137101327,0.887242352,0.015580750,6.631731172,-0.001561734,1.189207480,1.063173120,-0.263017072,0.019462357
NE_China_Wind__H,NE_China_Wind__H,TIME,arrow,dataset/Time_Dataset/NE_China_Wind/H/data-00000-of-00001.arrow,train,1,4867,0,4867,96,96,4,mean,train_split_standard,-0.177374295,0.309543325,-0.152084121,-0.221341160,-0.175725182,-0.000604337,0.674200228,-0.144639408,-0.611989623,0.656596079,-0.224976682,0.074840560,-0.309791310,-1.335566018,-0.086745464,0.510109284,0.042025305,0.058209749,0.524768632,-0.903255631,-0.531046849,-0.235973719
NE_China_Wind__H,NE_China_Wind__H,TIME,arrow,dataset/Time_Dataset/NE_China_Wind/H/data-00000-of-00001.arrow,train,2,3995,0,3995,96,96,4,mean,train_split_standard,0.588292623,0.382962631,0.217072563,0.290890945,0.442664159,-0.025143402,0.358755352,1.103377295,0.225954590,0.827126248,0.789287393,0.661041297,0.208391657,0.210734695,1.297342484,0.558090458,1.489904341,-0.237354989,-1.116786169,0.839715307,-0.500120336,-0.706180930
NE_China_Wind__H,NE_China_Wind__H,TIME,arrow,dataset/Time_Dataset/NE_China_Wind/H/data-00000-of-00001.arrow,train,3,4067,0,4067,96,96,4,mean,train_split_standard,-0.718079545,-0.292529564,0.377879652,0.290890945,0.854330024,-0.010314224,0.372470346,0.088041672,-0.263355262,1.225029975,0.555367579,0.628474589,1.309562140,-0.426719885,0.205450881,0.696385576,1.267153720,-0.188167919,0.133922251,-0.545723131,-0.531046849,-0.802167794
NE_China_Wind__H,NE_China_Wind__H,TIME,arrow,dataset/Time_Dataset/NE_China_Wind/H/data-00000-of-00001.arrow,train,4,5356,0,5356,96,96,4,mean,train_split_standard,0.785569328,1.441966638,0.207841031,-0.025487708,0.304443318,-0.019122187,0.427330325,0.003430370,-0.214456533,0.685017774,0.212142752,0.335374221,-0.092566297,0.633600604,-0.194396748,0.822443459,0.765964823,-0.068101200,-0.804109064,0.348108120,-0.561973362,-0.541489179
NE_China_Wind__H,NE_China_Wind__H,TIME,arrow,dataset/Time_Dataset/NE_China_Wind/H/data-00000-of-00001.arrow,train,5,1575,0,1575,96,96,4,mean,train_split_standard,0.786452698,0.715984553,1.616987515,1.360552105,2.006885963,0.000598882,-0.134984455,1.441822502,0.475566621,0.145005574,1.762791239,1.768309355,0.488198817,0.071883202,0.689881663,0.933422625,0.988715444,-0.679977769,0.993784289,0.169341869,-0.809385464,-1.364521565
Oil_Price__B,Oil_Price__B,TIME,arrow,dataset/Time_Dataset/Oil_Price/B/data-00000-of-00001.arrow,train,1,181,0,181,96,96,12,mean,train_split_standard,0.917825744,1.079002612,1.090289989,0.552028881,0.664757660,0.012541690,0.509620293,0.927103749,0.862828752,0.741861164,0.313584325,0.650185728,-0.972239763,1.151137985,-1.778408511,0.636011718,-0.459163592,-0.092279714,-0.243895918,0.660949057,-0.768150113,-0.865101402
Oil_Price__B,Oil_Price__B,TIME,arrow,dataset/Time_Dataset/Oil_Price/B/data-00000-of-00001.arrow,train,2,1740,0,1740,96,96,12,mean,train_split_standard,-0.114996395,-0.455998008,0.782082642,0.602247714,0.546214346,-0.029961023,0.514191958,0.553403832,1.311708011,1.423981838,0.080610912,0.671896866,-0.915293344,-1.474417510,0.346422802,0.601531179,-0.217850419,-0.145480730,0.550825057,0.348108120,-0.737223601,-0.805118412
Oil_Price__B,Oil_Price__B,TIME,arrow,dataset/Time_Dataset/Oil_Price/B/data-00000-of-00001.arrow,train,3,201,0,201,96,96,12,mean,train_split_standard,0.945802576,0.210597467,1.056585644,0.205518928,0.260693146,0.016403877,0.706201882,0.870696214,1.357968517,0.391326928,0.159883892,0.107407268,-1.039171284,0.841877843,-1.076112034,0.431272825,-0.533413799,-0.027865578,0.146950463,0.497079995,-0.716605925,-0.635213411
Oil_Price__B,Oil_Price__B,TIME,arrow,dataset/Time_Dataset/Oil_Price/B/data-00000-of-00001.arrow,train,4,679,0,679,96,96,12,mean,train_split_standard,0.206145577,0.037017186,1.014426319,0.280847178,0.627930320,0.003629376,0.559908606,0.109194497,1.011441178,-0.347637135,0.297340802,0.910719389,-1.011566604,1.881160226,-1.024849517,0.574376152,-0.384913385,-0.112570118,0.889558587,-0.069013131,-0.706297088,-0.932659536
Oil_Price__B,Oil_Price__B,TIME,arrow,dataset/Time_Dataset/Oil_Price/B/data-00000-of-00001.arrow,train,5,841,0,841,96,96,12,mean,train_split_standard,1.249414160,1.217765568,0.634429984,0.612291481,0.679991571,0.002993879,0.646770239,0.320722752,0.112772966,1.092395399,0.242044156,1.051841788,-0.720925867,1.552965789,-1.847612909,0.757824961,-0.347788281,-0.268292101,0.146950463,0.273622182,-0.706297088,-0.892974570
OpenElectricity_NEM__5T,OpenElectricity_NEM__5T,TIME,arrow,dataset/Time_Dataset/OpenElectricity_NEM/5T/data-00000-of-00001.arrow,train,1,14525,0,14525,96,96,10,mean,train_split_standard,0.380773220,0.608216779,0.971143069,1.029107802,0.794260742,-0.026946878,-0.746673215,0.781854347,0.896672198,-0.309741542,0.860571377,1.097435179,-1.066031585,-1.908643996,1.140479184,0.384810361,-0.191862847,-0.142944869,1.079770493,-0.188190631,-0.580529269,-0.789790269
OpenElectricity_NEM__5T,OpenElectricity_NEM__5T,TIME,arrow,dataset/Time_Dataset/OpenElectricity_NEM/5T/data-00000-of-00001.arrow,train,2,9164,0,9164,96,96,10,mean,train_split_standard,-1.154695581,-1.027561185,1.181156745,0.655479678,0.746507459,0.263674892,-0.357167368,0.468792530,0.492832065,0.019950117,0.342931404,0.862954884,-1.038943926,-0.788996051,0.091648094,0.509880106,-0.347788281,-0.371426858,0.642022546,-0.116684131,-0.691864715,-0.769101341
OpenElectricity_NEM__5T,OpenElectricity_NEM__5T,TIME,arrow,dataset/Time_Dataset/OpenElectricity_NEM/5T/data-00000-of-00001.arrow,train,3,21726,0,21726,96,96,10,mean,train_split_standard,-0.226015209,-0.063299698,0.366819021,0.348140415,0.132719065,0.449947655,-0.121269460,0.680320785,0.614177557,-0.207423441,0.449395350,0.276754147,-1.079089123,-0.742291459,-0.163639238,0.021101090,-0.370063344,0.066921697,0.407514717,0.079958744,-0.283634747,-0.399572749
OpenElectricity_NEM__5T,OpenElectricity_NEM__5T,TIME,arrow,dataset/Time_Dataset/OpenElectricity_NEM/5T/data-00000-of-00001.arrow,train,4,2934,0,2934,96,96,10,mean,train_split_standard,1.588136816,1.118155253,1.014010699,1.282210724,1.108873001,-0.250963654,-0.538205297,2.457158125,0.797858979,-0.287004187,1.262922937,0.615447906,0.227039663,0.532617700,-1.701514736,0.479774159,0.231363333,-0.571014499,0.329345441,0.294478244,-0.568158664,-0.994488749
OpenElectricity_NEM__5T,OpenElectricity_NEM__5T,TIME,arrow,dataset/Time_Dataset/OpenElectricity_NEM/5T/data-00000-of-00001.arrow,train,5,18399,0,18399,96,96,10,mean,train_split_standard,-0.845764649,-0.878494967,0.656429142,0.426481796,0.403139441,0.618590049,-0.357167368,0.079580542,0.675799192,-0.275635509,0.430332743,0.498207759,-0.632589339,-0.747340604,0.923638739,0.185859869,-0.147312723,-0.018757247,0.094837612,0.383861370,-0.159928696,-0.540393992
Port_Activity__D,Port_Activity__D,TIME,arrow,dataset/Time_Dataset/Port_Activity/D/data-00000-of-00001.arrow,train,1,19932,15,477,96,96,2,mean,train_split_standard,-0.026313933,-0.390253205,-1.217124035,-1.049951917,-1.810193844,0.173646518,-0.258419406,-1.434961762,-0.915942228,-0.707645269,-0.901956101,-0.934727375,2.425580112,-0.616062829,0.113178351,-2.393279098,-0.904664834,0.876298910,-0.374178045,0.795023745,3.798664933,1.774945490
Port_Activity__D,Port_Activity__D,TIME,arrow,dataset/Time_Dataset/Port_Activity/D/data-00000-of-00001.arrow,train,2,124066,95,851,96,96,2,mean,train_split_standard,0.096481967,-1.184995211,-1.222047723,-1.019820617,-1.712033782,-0.326227636,0.948500121,-1.434961762,-1.274195045,-0.935018827,-0.845953506,-0.869593960,2.425580112,0.103440360,-0.194396748,-2.548905183,-1.016040144,1.728421898,0.407514717,0.437491245,3.365693755,2.003971234
Port_Activity__D,Port_Activity__D,TIME,arrow,dataset/Time_Dataset/Port_Activity/D/data-00000-of-00001.arrow,train,3,121942,94,24,96,96,2,mean,train_split_standard,0.484631375,0.078601628,-1.200081718,-0.899295416,-1.823880905,-0.195424346,-1.492768923,-1.561878715,0.461973512,-0.764488659,-0.873328218,-1.130127621,0.264779359,0.217046126,-0.009851689,-2.276583560,-1.016040144,-0.880753652,1.189207480,0.705640620,2.437898373,1.967875904
Port_Activity__D,Port_Activity__D,TIME,arrow,dataset/Time_Dataset/Port_Activity/D/data-00000-of-00001.arrow,train,4,77908,60,88,96,96,2,mean,train_split_standard,-0.398460119,-0.774592800,-1.216535334,-1.049951917,-1.709686877,0.161260022,0.893640142,-1.434961762,-1.300440673,-0.878175438,-0.923457921,-1.064994206,2.425580112,-0.906388677,-0.209775503,-2.475405757,-0.793289523,1.762765956,-1.390378636,0.437491245,3.427546780,1.781214509
Port_Activity__D,Port_Activity__D,TIME,arrow,dataset/Time_Dataset/Port_Activity/D/data-00000-of-00001.arrow,train,5,22975,17,926,96,96,2,mean,train_split_standard,-0.597416614,-0.491077086,-1.223508113,-1.019820617,-1.693139431,0.015303191,1.113080056,-1.350350461,-1.249261699,-0.935018827,-0.863311580,-0.869593960,2.425580112,-0.035411133,-0.501971848,-2.681446324,-0.793289523,1.696674775,0.876530375,1.063173120,3.365693755,1.950541620
SG_Carpark__15T,SG_Carpark__15T,TIME,arrow,dataset/Time_Dataset/SG_Carpark/15T/data-00000-of-00001.arrow,train,1,3038171,305,1896,96,96,1,mean,train_split_standard,-1.928937735,-2.073349623,2.344880101,1.571471207,2.174456489,-0.004181170,-0.477859320,1.695656408,1.311728318,-1.332922554,2.409804881,2.191676554,0.367674633,1.504578148,-0.963334497,0.978951013,-0.013662350,-1.288009206,0.876530375,-0.188190631,-0.840311976,-1.619726266
SG_Carpark__15T,SG_Carpark__15T,TIME,arrow,dataset/Time_Dataset/SG_Carpark/15T/data-00000-of-00001.arrow,train,2,2021822,203,957,96,96,1,mean,train_split_standard,2.557045579,-0.006793956,2.443966838,1.752259008,1.572253899,-0.004290946,-0.752159213,2.795603333,1.311728318,-1.332922554,2.935932870,2.582477045,-0.484886209,0.898680726,-1.763029756,0.988157419,-0.459163592,-0.751254582,1.032868927,-0.009424381,-0.840311976,-1.610621110
SG_Carpark__15T,SG_Carpark__15T,TIME,arrow,dataset/Time_Dataset/SG_Carpark/15T/data-00000-of-00001.arrow,train,3,878202,88,2162,96,96,1,mean,train_split_standard,-1.689432778,-1.810398310,1.352523205,1.450946005,2.088919412,-0.004866408,-0.916739149,0.172652974,0.160292538,2.077680817,2.086691971,1.019275081,2.055157125,-1.449171784,0.328480921,0.932985074,0.209088271,-1.284460579,1.032868927,0.884406870,-0.716605925,-1.603550343
SG_Carpark__15T,SG_Carpark__15T,TIME,arrow,dataset/Time_Dataset/SG_Carpark/15T/data-00000-of-00001.arrow,train,4,307986,30,9336,96,96,1,mean,train_split_standard,1.840700855,2.426511888,0.822930229,0.486744397,0.616918494,0.014941840,-0.093839471,1.272599898,1.311728318,1.281873364,0.108219724,1.019275081,-1.159158465,1.504578148,-1.332424617,0.764104592,-0.459163592,-0.656652516,1.189207480,0.884406870,-0.840311976,-0.800734915
SG_Carpark__15T,SG_Carpark__15T,TIME,arrow,dataset/Time_Dataset/SG_Carpark/15T/data-00000-of-00001.arrow,train,5,2173299,218,3109,96,96,1,mean,train_split_standard,1.509244744,2.096953614,1.564880098,1.993309410,0.794500248,0.001991213,-0.313279385,2.118712917,2.627654924,0.713439469,0.499133208,0.628474589,-1.047135384,2.211458474,-1.793787266,0.816004080,-0.459163592,-0.177111206,0.876530375,-1.082021881,-0.840311976,-1.093551134
SG_PM25__H,SG_PM25__H,TIME,arrow,dataset/Time_Dataset/SG_PM25/H/data-00000-of-00001.arrow,train,1,10048,0,10048,96,96,5,mean,train_split_standard,-1.134743137,-0.406630276,-1.057865778,-0.911347936,-1.487599701,-0.042845855,0.301152374,-0.825760389,-0.771964112,-0.628064524,-0.820073439,-1.012887474,-0.352945069,0.822943548,-1.092516039,-1.194946187,-0.280963095,1.353931481,-0.374178045,0.741393870,0.965796367,1.429623260
SG_PM25__H,SG_PM25__H,TIME,arrow,dataset/Time_Dataset/SG_PM25/H/data-00000-of-00001.arrow,train,2,9968,0,9968,96,96,5,mean,train_split_standard,-0.463291877,0.002109304,-0.894015292,-0.790822735,-1.378353043,-0.030056015,0.421844327,-0.944216211,-0.357144338,-0.082367984,-0.739727396,-0.778407179,-0.824155273,-1.237107686,1.829447407,-0.826843238,-0.726464337,1.115015939,0.376247007,-0.688736131,0.297783692,1.084122834
SG_PM25__H,SG_PM25__H,TIME,arrow,dataset/Time_Dataset/SG_PM25/H/data-00000-of-00001.arrow,train,3,23133,0,23133,96,96,5,mean,train_split_standard,-0.001379571,0.281061233,-1.033474155,-0.887242896,-1.364949381,-0.042912530,0.509620293,-0.842682649,-0.948934040,-0.287004187,-0.754232724,-1.038940840,-0.530748102,-0.555473087,0.543783491,-1.097980554,-0.771014461,1.417940791,0.126105323,0.240848369,0.891572736,1.338173251
SG_PM25__H,SG_PM25__H,TIME,arrow,dataset/Time_Dataset/SG_PM25/H/data-00000-of-00001.arrow,train,4,8165,0,8165,96,96,5,mean,train_split_standard,0.221959602,0.561092718,-0.922142478,-0.826980295,-1.440038965,-0.367132542,0.520592288,-0.876527170,-0.769766478,-0.264266831,-0.726251016,-1.038940840,-0.671567634,0.015080319,1.177388196,-1.044312897,-0.860114709,1.217320264,-0.030233230,0.312354870,0.817349106,1.204823894
SG_PM25__H,SG_PM25__H,TIME,arrow,dataset/Time_Dataset/SG_PM25/H/data-00000-of-00001.arrow,train,5,25121,0,25121,96,96,5,mean,train_split_standard,-0.466423100,-0.616310265,-0.760520798,-0.730560134,-1.143871218,-0.004923315,0.630312245,-0.724226826,-0.355333585,0.235954997,-0.718143732,-0.622086982,-0.924342570,-1.327992300,0.629904518,-0.416948251,-0.815564585,1.031533610,0.876530375,0.848653620,-0.197040512,0.750701995
SG_Weather__D,SG_Weather__D,TIME,arrow,dataset/Time_Dataset/SG_Weather/D/data-00000-of-00001.arrow,train,1,3038,1,1162,96,96,4,mean,train_split_standard,-0.859796061,-0.631883385,-0.904298613,-0.989689317,-1.168242022,-0.043755842,0.646770239,-0.736918522,0.044032746,-0.991862217,-0.840361607,-1.097560913,-0.647831566,1.088023670,-0.655759398,-1.188773655,-0.403475937,1.269003946,0.173006889,0.348108120,0.953425762,1.224543298
SG_Weather__D,SG_Weather__D,TIME,arrow,dataset/Time_Dataset/SG_Weather/D/data-00000-of-00001.arrow,train,2,2238,1,362,96,96,4,mean,train_split_standard,-0.358626707,0.152849400,-0.671801734,-0.778770215,-1.121376674,-0.390900881,0.646770239,-0.567695918,0.712433410,-0.053946290,-0.768593880,-0.674193715,-1.117784299,-0.780160047,0.290034033,-0.413609400,-0.514851247,1.069668266,0.642022546,0.482182807,-0.129002184,0.704648087
SG_Weather__D,SG_Weather__D,TIME,arrow,dataset/Time_Dataset/SG_Weather/D/data-00000-of-00001.arrow,train,3,5592,2,1840,96,96,4,mean,train_split_standard,-0.236241622,0.145584046,-0.628579177,-0.703441964,-1.111165646,0.219636876,0.687915223,-0.631154394,0.623350073,-0.565536795,-0.753179043,-0.934727375,-0.946536880,0.886057863,-0.801857570,-0.642525375,-0.848977178,1.314982407,-0.217839493,0.929098432,0.334895507,0.750151759
SG_Weather__D,SG_Weather__D,TIME,arrow,dataset/Time_Dataset/SG_Weather/D/data-00000-of-00001.arrow,train,4,5449,2,1697,96,96,4,mean,train_split_standard,-0.340925042,0.161122057,-1.143599225,-0.944492366,-1.614381901,-0.074167476,0.921070131,-1.054210904,-1.046287928,-0.480271711,-0.830362951,-0.967294083,-0.404039922,0.179177537,0.728328550,-1.658446995,-0.626226558,1.621040888,-0.608685874,0.571565932,1.355470427,1.577070255
SG_Weather__D,SG_Weather__D,TIME,arrow,dataset/Time_Dataset/SG_Weather/D/data-00000-of-00001.arrow,train,5,586,0,586,96,96,4,mean,train_split_standard,-0.500239382,0.388900494,-0.997213932,-0.839032815,-1.105867226,0.314079595,0.825065169,-0.863835475,-1.084372545,-0.196054763,-0.796851324,-0.837027253,-0.498115601,0.207578979,0.213140259,-1.221998090,0.153400615,1.265491820,0.837445737,0.303416557,1.046205300,1.354347794
US_Term_Structure__B,US_Term_Structure__B,TIME,arrow,dataset/Time_Dataset/US_Term_Structure/B/data-00000-of-00001.arrow,train,1,5774,0,5774,96,96,40,mean,train_split_standard,0.254041940,0.252107042,2.001344169,1.862238254,1.671049766,-0.000255265,0.298409375,1.799305253,1.158587360,1.426824007,0.840736075,3.181704465,-0.828459373,-1.071748182,1.657974289,0.881229203,-0.074918771,-0.445252093,1.150122841,0.290009088,-0.824848720,-1.229169106
US_Term_Structure__B,US_Term_Structure__B,TIME,arrow,dataset/Time_Dataset/US_Term_Structure/B/data-00000-of-00001.arrow,train,2,631,0,631,96,96,40,mean,train_split_standard,-0.105628600,-0.041538674,2.189543139,2.192175992,1.449860102,-0.006397199,0.013137487,1.171066336,2.419299878,0.622490046,0.939257827,0.094380585,-0.924000957,-1.754329496,1.484194357,0.864961526,0.637883216,-0.618124971,0.567761734,0.129119463,-0.840311976,-1.273905565
US_Term_Structure__B,US_Term_Structure__B,TIME,arrow,dataset/Time_Dataset/US_Term_Structure/B/data-00000-of-00001.arrow,train,3,4031,0,4031,96,96,40,mean,train_split_standard,0.914924503,1.047729597,0.435867816,0.440040881,0.692816368,-0.017043117,0.602882256,0.255148993,-0.031448934,-1.332922554,0.207362391,0.556827833,-0.540431676,1.186797573,-0.925656548,0.722617825,-0.303238157,-0.406545997,-1.417737883,0.146996088,-0.657845551,-0.813284395
US_Term_Structure__B,US_Term_Structure__B,TIME,arrow,dataset/Time_Dataset/US_Term_Structure/B/data-00000-of-00001.arrow,train,4,2985,0,2985,96,96,40,mean,train_split_standard,-0.486736006,-0.805416439,1.803184041,1.830600389,0.996872523,-0.001044895,0.286065880,1.344519505,1.032642217,0.352483945,1.067351079,0.680581322,-0.849114857,-1.531220393,1.392690765,0.836073945,0.326032347,-0.510916119,0.196457671,0.701171463,-0.793922207,-0.983283533
US_Term_Structure__B,US_Term_Structure__B,TIME,arrow,dataset/Time_Dataset/US_Term_Structure/B/data-00000-of-00001.arrow,train,5,514,0,514,96,96,40,mean,train_split_standard,1.079092669,1.308518745,1.305628630,1.622694417,1.595563537,-0.002248721,0.261378890,1.336058375,1.689234764,0.935128688,1.460747569,1.214675326,-0.855281569,1.254961033,-2.407015121,0.875433698,0.081006664,-0.537291590,0.880438839,1.081049745,-0.809385464,-1.316660014
Water_Quality_Darwin__15T,Water_Quality_Darwin__15T,TIME,arrow,dataset/Time_Dataset/Water_Quality_Darwin/15T/data-00000-of-00001.arrow,train,1,53196,5,395,96,96,6,mean,train_split_standard,-0.642092039,-0.064780575,0.459388124,0.657488432,0.949153688,-0.004982483,0.125600443,0.031634137,-0.283215384,-0.442376118,0.118147382,0.606763451,-0.531317002,-0.262622666,0.297723411,0.811193027,1.322841375,-0.673248912,-0.686855150,-0.396751256,-0.634135225,-0.757032304
Water_Quality_Darwin__15T,Water_Quality_Darwin__15T,TIME,arrow,dataset/Time_Dataset/Water_Quality_Darwin/15T/data-00000-of-00001.arrow,train,2,13795,1,1719,96,96,6,mean,train_split_standard,-0.553819335,0.022047739,0.817578932,0.647444665,0.978995494,-0.005870638,-0.240132747,1.103377295,-0.463138881,-0.821332048,0.405819609,0.715319143,-0.272400624,-0.058553048,-0.635254391,0.796830163,0.803089926,-0.597957050,0.954699651,0.169341869,-0.695988250,-0.979352876
Water_Quality_Darwin__15T,Water_Quality_Darwin__15T,TIME,arrow,dataset/Time_Dataset/Water_Quality_Darwin/15T/data-00000-of-00001.arrow,train,3,47947,4,8086,96,96,6,mean,train_split_standard,-0.205478596,0.269644371,0.279767432,0.416438029,0.049179807,0.014770645,0.683343558,-0.052977165,-0.384468626,0.088162184,-0.137004706,0.389652067,-0.633527563,0.890265484,-0.753158179,0.531750117,0.246213374,-0.120438242,0.381458292,0.646051870,-0.613517550,-0.396310703
Water_Quality_Darwin__15T,Water_Quality_Darwin__15T,TIME,arrow,dataset/Time_Dataset/Water_Quality_Darwin/15T/data-00000-of-00001.arrow,train,4,31026,3,1707,96,96,6,mean,train_split_standard,0.552321780,0.956708331,0.441764559,0.346131662,0.780252386,-0.001431749,-0.194416098,0.468792530,-0.049555110,-1.332922554,0.553882675,0.389652067,0.632420095,-0.056449238,-0.294358656,0.889406818,1.174340961,-0.592224325,0.173006889,0.497079995,-0.675370575,-0.995442165
Water_Quality_Darwin__15T,Water_Quality_Darwin__15T,TIME,arrow,dataset/Time_Dataset/Water_Quality_Darwin/15T/data-00000-of-00001.arrow,train,5,26826,2,3379,96,96,6,mean,train_split_standard,-0.151207507,-0.202433122,0.831647400,1.059239102,1.001948042,-0.012038176,-0.157842779,0.609811367,-0.048346813,-0.802384252,0.306359502,0.823874835,-0.197827384,0.869227379,-0.630128139,0.807399144,0.357588685,-0.472618263,0.199063314,-0.307368131,-0.716605925,-0.994764104
azure2019_D__5T,azure2019_D__5T,TIME,arrow,dataset/Time_Dataset/azure2019_D/5T/data-00000-of-00001.arrow,train,1,5228418,894,681,96,96,3,mean,train_split_standard,-0.633818584,-0.366366257,-0.934446316,-0.778770215,-1.093828851,0.136869975,0.655913569,-1.124720322,-0.911892549,-0.006576798,-0.753568890,-0.847882822,-0.208538902,-0.414097022,0.431005954,-0.873193248,-0.681914213,1.232954598,-1.676999315,0.705640620,1.056514138,1.116540872
azure2019_D__5T,azure2019_D__5T,TIME,arrow,dataset/Time_Dataset/azure2019_D/5T/data-00000-of-00001.arrow,train,2,5389945,921,4394,96,96,3,mean,train_split_standard,-0.311214909,-0.543812673,-1.194443506,-0.999733083,-1.839726066,0.754402713,1.094793397,-1.434961762,-1.101335503,-0.423428321,-0.844143610,-1.108416483,0.264779359,1.243705647,-0.143134232,-2.208462354,-0.756164420,1.737787016,-0.113613791,0.705640620,2.540986749,1.961390448
azure2019_D__5T,azure2019_D__5T,TIME,arrow,dataset/Time_Dataset/azure2019_D/5T/data-00000-of-00001.arrow,train,3,148421,25,2359,96,96,3,mean,train_split_standard,0.314372601,-0.139182241,-1.209854765,-0.979645550,-1.885892744,0.033255572,1.021646759,-1.406757995,-1.108258134,-0.688697473,-0.851711538,-1.064994206,1.602417920,0.183385158,-0.501971848,-2.399847574,-0.904664834,1.505278198,-0.530516597,0.348108120,2.829634201,2.065631379
azure2019_D__5T,azure2019_D__5T,TIME,arrow,dataset/Time_Dataset/azure2019_D/5T/data-00000-of-00001.arrow,train,4,4619160,789,5776,96,96,3,mean,train_split_standard,-0.431411606,-0.478204157,-1.198346080,-1.019820617,-1.500475185,-0.662783789,1.113080056,-1.350350461,-1.031317115,-0.991862217,-0.883462769,-0.978149652,1.190836824,-0.338359844,0.851358590,-2.301538754,-0.904664834,1.576431547,-0.113613791,1.182350620,3.035810952,1.836432563
