dataset,data_path,split,sample_rank,sample_index,seq_len,pred_len,n_channels,pooling,scale,mode_5,mode_10,acf_timescale,acf_first_min,ami2,trev,high_fluctuation,stretch_high,transition_matrix,periodicity,embedding_dist,ami_timescale,whiten_timescale,outlier_timing_pos,outlier_timing_neg,centroid_freq,stretch_decreasing,entropy_pairs,rs_range,dfa,low_freq_power,forecast_error
weather,dataset/weather/weather.csv,val,30,477,96,96,21,mean,train_split_standard,-0.287485707,-0.271694459,15.748753956,40.047619048,0.683281143,0.042291237,0.610025063,33.333333333,0.064892539,2.809523810,1.989073211,20.000000000,0.694667729,0.499255952,0.104414683,0.814864865,12.142857143,1.334586507,0.687074830,0.470748299,0.121549716,0.281860788
weather,dataset/weather/weather.csv,val,31,210,96,96,21,mean,train_split_standard,-0.438459208,-0.518597497,20.191018069,44.428571429,0.807142254,0.010028161,0.529323308,45.571428571,0.092153996,2.761904762,2.719283488,28.238095238,0.533933003,0.323412698,-0.063988095,0.844646919,13.238095238,1.294393157,0.723809524,0.492517007,0.081812309,0.212747177
weather,dataset/weather/weather.csv,val,32,3185,96,96,21,mean,train_split_standard,-0.002605841,-0.036505034,11.865671437,50.571428571,0.651583634,0.284989227,0.565413534,35.428571429,0.146980814,15.476190476,1.408090401,15.428571429,0.301757619,-0.098958333,-0.131944444,0.842979716,10.952380952,1.258222473,0.583673469,0.708843537,0.186999563,0.357975050
weather,dataset/weather/weather.csv,val,33,3378,96,96,21,mean,train_split_standard,-0.242608069,-0.233859750,14.844191099,40.190476190,0.708689900,0.012052761,0.602005013,37.285714286,0.082017014,0.428571429,1.233789004,22.380952381,0.438542392,0.199652778,-0.009920635,0.880203341,9.095238095,1.329260993,0.745578231,0.582312925,0.109862243,0.325888956
weather,dataset/weather/weather.csv,val,34,4598,96,96,21,mean,train_split_standard,0.167619080,0.145198931,14.407137379,37.523809524,0.731364674,0.137279480,0.648621554,32.952380952,0.103615520,6.380952381,1.306615433,14.809523810,0.252364618,-0.352430556,0.108878968,0.877131043,7.142857143,1.301096780,0.751020408,0.672108844,0.114537232,0.344954474
weather,dataset/weather/weather.csv,val,35,2576,96,96,21,mean,train_split_standard,-0.386511176,-0.302858461,18.818253637,47.619047619,0.773609565,0.003802199,0.575939850,43.666666667,0.095239998,6.904761905,1.698287934,29.809523810,0.336347614,-0.249503968,0.409474206,0.833497758,14.619047619,1.277155346,0.731972789,0.610884354,0.081812309,0.251030273
weather,dataset/weather/weather.csv,val,36,20,96,96,21,mean,train_split_standard,-0.372757003,-0.337222748,15.762265451,49.476190476,0.657270192,0.183342212,0.527819549,35.380952381,0.107184777,8.904761905,1.660337102,20.142857143,0.451168023,-0.046378968,-0.051091270,0.791988749,15.904761905,1.261881914,0.621768707,0.576870748,0.168299606,0.342209320
weather,dataset/weather/weather.csv,val,37,4802,96,96,21,mean,train_split_standard,-0.003565390,-0.068036450,10.378966918,22.095238095,0.533477764,-0.035774348,0.606015038,31.571428571,0.076442789,9.857142857,0.723574670,9.238095238,0.157546532,0.369791667,0.267609127,0.828294049,8.666666667,1.366534525,0.672108844,0.583673469,0.184662068,0.441840853
weather,dataset/weather/weather.csv,val,38,1947,96,96,21,mean,train_split_standard,0.066848361,0.024510671,10.440861548,29.571428571,0.683965011,0.022828971,0.765914787,37.476190476,0.077737148,14.952380952,0.754909431,14.476190476,0.204640423,0.151537698,0.212053571,0.895796323,8.714285714,1.518015347,0.531972789,0.746938776,0.116874727,0.385535114
weather,dataset/weather/weather.csv,val,39,3979,96,96,21,mean,train_split_standard,-0.369563800,-0.450489725,14.290927038,38.857142857,0.681423005,-0.141332776,0.666165414,35.142857143,0.092652009,15.761904762,0.840853372,17.190476190,0.204641199,-0.061259921,0.201388889,0.838050155,10.904761905,1.363454126,0.643537415,0.666666667,0.137912178,0.361154565
weather,dataset/weather/weather.csv,val,40,3826,96,96,21,mean,train_split_standard,0.202276609,0.211926324,9.435165491,31.095238095,0.634317860,-0.037822929,0.691729323,27.380952381,0.047698245,12.714285714,0.748524153,14.857142857,0.288440244,-0.079861111,-0.095734127,0.876133759,11.380952381,1.526719195,0.719727891,0.586394558,0.175312090,0.424958754
weather,dataset/weather/weather.csv,val,41,1883,96,96,21,mean,train_split_standard,0.042274866,-0.123465634,14.548721304,52.142857143,0.746551135,-0.088399564,0.511779449,37.285714286,0.133688399,2.809523810,2.293320525,21.095238095,0.328099239,-0.141865079,-0.016369048,0.887381984,12.000000000,1.274782648,0.768707483,0.697959184,0.091162287,0.253232184
weather,dataset/weather/weather.csv,val,42,1423,96,96,21,mean,train_split_standard,-0.191415577,-0.281449267,19.342959016,47.714285714,0.715724659,-0.096421658,0.604511278,39.619047619,0.079438887,1.428571429,1.817234948,28.809523810,0.397580086,-0.092013889,0.161458333,0.813523242,14.190476190,1.287511334,0.616326531,0.540136054,0.105187254,0.274833684
weather,dataset/weather/weather.csv,val,43,5015,96,96,21,mean,train_split_standard,-0.039684006,-0.200210578,11.029956930,23.952380952,0.513000580,-0.037754851,0.736842105,26.000000000,0.083922370,11.952380952,0.681222786,10.952380952,0.182873831,-0.106646825,0.005456349,0.787015812,7.809523810,1.511282083,0.681632653,0.685714286,0.285174333,0.560104780
weather,dataset/weather/weather.csv,val,44,3691,96,96,21,mean,train_split_standard,-0.075121299,-0.355804280,20.810570188,51.857142857,0.797870681,0.002681749,0.535338346,49.523809524,0.095746697,12.380952381,1.928272991,21.190476190,0.160096090,0.053075397,-0.242063492,0.848858003,9.619047619,1.272332945,0.651700680,0.604081633,0.058437363,0.228181817
weather,dataset/weather/weather.csv,val,45,575,96,96,21,mean,train_split_standard,-0.116806974,-0.034291365,18.174807354,51.571428571,0.757903349,0.002419411,0.506265664,38.095238095,0.114041851,4.047619048,1.909940441,16.761904762,0.143093808,-0.181051587,0.030257937,0.816901293,20.095238095,1.204994620,0.693877551,0.616326531,0.098174770,0.263661547
weather,dataset/weather/weather.csv,val,46,1710,96,96,21,mean,train_split_standard,-0.050085294,-0.094085246,16.499966102,54.095238095,0.865101152,0.137956672,0.528822055,37.571428571,0.133145175,7.190476190,1.544799183,22.047619048,0.227949995,0.084821429,0.238839286,0.911413849,12.380952381,1.313980208,0.730612245,0.672108844,0.144924661,0.267134390
weather,dataset/weather/weather.csv,val,47,4300,96,96,21,mean,train_split_standard,-0.339941911,-0.471041916,12.257704173,29.095238095,0.658225740,-0.177961800,0.626566416,29.333333333,0.100605203,5.476190476,0.875280210,17.095238095,0.252137361,-0.194692460,0.377480159,0.849710365,9.904761905,1.382699348,0.676190476,0.613605442,0.158949628,0.471078899
weather,dataset/weather/weather.csv,val,48,4656,96,96,21,mean,train_split_standard,-0.315479419,-0.370150687,17.823078068,43.238095238,0.730368213,-0.025651115,0.590977444,34.000000000,0.108552632,3.238095238,1.520204102,20.333333333,0.143992599,0.494047619,-0.299603175,0.808074578,5.523809524,1.235945914,0.730612245,0.561904762,0.088824792,0.256756190
weather,dataset/weather/weather.csv,val,49,4242,96,96,21,mean,train_split_standard,-0.458337882,-0.401179925,18.208580562,40.428571429,0.760014711,0.015015808,0.526315789,39.000000000,0.123981754,5.428571429,1.357000018,23.142857143,0.132103636,0.311259921,-0.201884921,0.828981279,6.666666667,1.298678604,0.755102041,0.651700680,0.114537232,0.333135995
weather,dataset/weather/weather.csv,val,50,1868,96,96,21,mean,train_split_standard,0.056592657,-0.015914632,15.950713845,52.857142857,0.837877319,0.013643019,0.514786967,35.714285714,0.144072613,7.047619048,1.731820211,24.095238095,0.168804970,-0.124751984,0.072668651,0.924260399,13.571428571,1.228615396,0.691156463,0.663945578,0.086487298,0.270352732
electricity,dataset/electricity/electricity.csv,val,1,2314,96,96,321,mean,train_split_standard,0.127894127,-0.081579300,3.849877919,10.632398754,0.415495326,0.050457506,0.831021479,14.604361371,0.023129463,21.196261682,0.381841020,4.875389408,0.666661651,-0.093847352,0.101083853,0.860235150,8.744548287,1.722373299,0.448509123,0.342946150,0.317768182,0.701762253
electricity,dataset/electricity/electricity.csv,val,2,174,96,96,321,mean,train_split_standard,0.130109578,-0.126230902,4.028384516,11.364485981,0.425270207,0.058152690,0.814986063,14.850467290,0.023540297,21.738317757,0.376526875,4.869158879,0.610502191,0.006360332,-0.027047638,0.864131005,8.666666667,1.710158547,0.561637739,0.303159769,0.284890338,0.700842198
electricity,dataset/electricity/electricity.csv,val,3,1391,96,96,321,mean,train_split_standard,0.230786374,0.063135340,3.406904232,10.869158879,0.395748870,0.043847118,0.830890310,14.271028037,0.024444459,21.180685358,0.355647114,4.174454829,0.650049973,0.062986760,0.003488448,0.823842578,8.062305296,1.745648886,0.520872274,0.359323543,0.328625517,0.744729460
electricity,dataset/electricity/electricity.csv,val,4,387,96,96,321,mean,train_split_standard,0.187487178,-0.072571477,3.786696226,10.878504673,0.417625529,0.065094564,0.824331858,13.922118380,0.028986699,21.308411215,0.370022509,4.485981308,0.639393334,-0.000681464,0.086059190,0.852557057,8.647975078,1.729528351,0.551223854,0.286248331,0.308592970,0.718331556
electricity,dataset/electricity/electricity.csv,val,5,1999,96,96,321,mean,train_split_standard,0.156017940,0.001208784,3.958599795,10.766355140,0.417920632,0.031924873,0.826758485,14.884735202,0.026151863,21.037383178,0.364013961,5.024922118,0.617135322,0.017993899,-0.013677960,0.850303131,8.327102804,1.737368685,0.556742323,0.346328438,0.307063768,0.711944282
electricity,dataset/electricity/electricity.csv,val,6,2243,96,96,321,mean,train_split_standard,0.163392361,-0.105798367,3.612055842,10.227414330,0.416818320,0.054826869,0.833644860,13.598130841,0.025764147,21.274143302,0.367093864,4.311526480,0.691338532,0.044376298,0.018740265,0.856894376,8.398753894,1.730638059,0.462305296,0.277703605,0.327555075,0.719367348
electricity,dataset/electricity/electricity.csv,val,7,971,96,96,321,mean,train_split_standard,0.147866440,-0.106751077,3.799032949,10.348909657,0.421800185,0.099512725,0.824692573,14.442367601,0.026440222,21.588785047,0.358332230,4.704049844,0.640666897,-0.028037383,0.039070613,0.853601621,8.872274143,1.727589107,0.475478416,0.333956386,0.324190831,0.717685208
electricity,dataset/electricity/electricity.csv,val,8,1412,96,96,321,mean,train_split_standard,0.142774931,-0.053514674,3.763322714,11.121495327,0.417385969,0.047183653,0.823971143,14.641744548,0.023837009,21.433021807,0.366282812,4.747663551,0.588908163,0.240930036,-0.093214564,0.850771328,8.133956386,1.729902820,0.487316422,0.269514909,0.301405720,0.705680251
electricity,dataset/electricity/electricity.csv,val,9,526,96,96,321,mean,train_split_standard,0.212001687,0.025014254,3.611189492,10.828660436,0.408358811,0.078929279,0.827020823,13.803738318,0.024911915,21.165109034,0.354684512,4.202492212,0.654752427,0.087097612,-0.019892264,0.826800214,8.364485981,1.747370247,0.516332888,0.312238540,0.324343751,0.738918457
electricity,dataset/electricity/electricity.csv,val,10,278,96,96,321,mean,train_split_standard,0.105523091,-0.119927852,4.155734933,11.093457944,0.422540280,0.054372062,0.818527627,15.211838006,0.026952953,21.925233645,0.384671717,5.052959502,0.637030623,-0.098065940,0.109877985,0.863204628,8.856697819,1.712517761,0.496751224,0.370182466,0.293453870,0.688313214
electricity,dataset/electricity/electricity.csv,val,11,652,96,96,321,mean,train_split_standard,0.066345073,-0.168912747,4.039712632,11.800623053,0.428856599,0.065370972,0.821774061,15.414330218,0.028700350,21.498442368,0.380025994,5.133956386,0.602770591,-0.101278557,0.063765576,0.862300006,8.816199377,1.714831787,0.615665332,0.361726747,0.273574243,0.686606246
electricity,dataset/electricity/electricity.csv,val,12,1715,96,96,321,mean,train_split_standard,0.148912733,-0.007268609,3.581339132,10.233644860,0.415706075,0.057016154,0.833513691,13.766355140,0.025947049,21.143302181,0.368797011,4.283489097,0.710768679,0.037805036,0.017669393,0.852116944,8.485981308,1.733993928,0.460525145,0.282955051,0.338106569,0.727367894
electricity,dataset/electricity/electricity.csv,val,13,1682,96,96,321,mean,train_split_standard,0.178183605,-0.051679551,3.839927098,11.137071651,0.421165238,0.059977727,0.828234137,14.392523364,0.025766180,21.289719626,0.375106023,4.803738318,0.660189758,0.026431075,-0.040790498,0.843666438,8.464174455,1.733513223,0.529773031,0.396439697,0.320673666,0.703039494
electricity,dataset/electricity/electricity.csv,val,14,462,96,96,321,mean,train_split_standard,0.081064061,-0.130133222,4.154552511,11.327102804,0.421936451,0.069954895,0.820232825,14.878504673,0.023760598,21.532710280,0.372365351,5.161993769,0.607595915,-0.103160696,0.123085410,0.860832619,8.794392523,1.729012458,0.545349355,0.329417000,0.292536349,0.702163559
electricity,dataset/electricity/electricity.csv,val,15,2408,96,96,321,mean,train_split_standard,0.110848452,-0.134742064,3.768920715,10.657320872,0.419436801,0.054924581,0.834727004,13.897196262,0.026837615,21.105919003,0.383644034,4.566978193,0.707578647,0.059725467,0.012818017,0.859311672,8.728971963,1.722234676,0.480195817,0.265598576,0.324343751,0.716034339
electricity,dataset/electricity/electricity.csv,val,16,2301,96,96,321,mean,train_split_standard,0.128570112,-0.151017121,3.974959064,11.202492212,0.418855710,0.064396234,0.829185112,14.781931464,0.024748850,20.635514019,0.382042865,5.028037383,0.650204183,-0.087616822,0.037496755,0.852122517,8.520249221,1.724806301,0.463106364,0.347752559,0.299111917,0.695933066
electricity,dataset/electricity/electricity.csv,val,17,1938,96,96,321,mean,train_split_standard,0.180649869,-0.035768643,4.005368497,11.239875389,0.412563580,0.054298022,0.825676340,15.517133956,0.025051101,21.227414330,0.359521617,5.143302181,0.617127219,0.045723001,-0.061510254,0.850293652,8.130841121,1.737338551,0.555051179,0.326835781,0.296512274,0.695975702
electricity,dataset/electricity/electricity.csv,val,18,593,96,96,321,mean,train_split_standard,0.132023950,-0.119250305,4.057250868,11.218068536,0.424153339,0.057228799,0.819872110,15.563862928,0.028307947,21.834890966,0.375459460,5.130841121,0.610790808,0.095956646,-0.076680945,0.861044275,8.632398754,1.721834745,0.589408100,0.317222964,0.284125737,0.691067102
electricity,dataset/electricity/electricity.csv,val,19,2200,96,96,321,mean,train_split_standard,0.197073020,0.043884841,3.789895131,11.012461059,0.423285584,0.068057074,0.827676668,13.859813084,0.026362864,21.320872274,0.363764280,4.716510903,0.650764216,0.042997144,-0.097481828,0.848969249,8.323987539,1.737558064,0.549176680,0.291588785,0.306910848,0.710598296
electricity,dataset/electricity/electricity.csv,val,20,316,96,96,321,mean,train_split_standard,0.047973989,-0.200051270,4.332069256,11.373831776,0.424732913,0.045784978,0.814592556,14.996884735,0.029775797,21.710280374,0.378881392,5.161993769,0.597666454,-0.036782840,0.025084372,0.865812480,8.828660436,1.714765596,0.605251446,0.364040943,0.279538131,0.689007620
electricity,dataset/electricity/electricity.csv,val,21,1140,96,96,321,mean,train_split_standard,0.144147331,-0.066477130,3.800099854,10.436137072,0.409822492,0.084661219,0.820462371,14.732087227,0.027031758,21.548286604,0.359230692,4.747663551,0.610151138,-0.001768562,0.019762461,0.853633812,8.573208723,1.728748184,0.440320427,0.324877615,0.330460559,0.719653845
electricity,dataset/electricity/electricity.csv,val,22,1159,96,96,321,mean,train_split_standard,0.169161530,-0.057254131,3.975140874,10.775700935,0.415438871,0.080226233,0.819839318,15.168224299,0.026513143,21.339563863,0.360102040,4.990654206,0.599896855,0.014440550,0.021011812,0.852626010,8.551401869,1.724253496,0.541165999,0.334757454,0.308440050,0.716432871
electricity,dataset/electricity/electricity.csv,val,23,1327,96,96,321,mean,train_split_standard,0.293541082,0.186427400,3.785955958,10.230529595,0.335946067,-0.014379382,0.815445155,15.261682243,0.025689494,21.314641745,0.226981047,4.803738318,0.477737709,-0.005662643,-0.018853842,0.800837580,8.199376947,1.736190416,0.571428571,0.309746328,0.339329931,0.755422678
electricity,dataset/electricity/electricity.csv,val,24,2076,96,96,321,mean,train_split_standard,0.163615334,-0.137174786,3.732963998,10.305295950,0.412282256,0.032026058,0.831742909,14.105919003,0.024534005,21.040498442,0.374174497,4.454828660,0.702537134,0.010335540,-0.002239097,0.852394078,8.535825545,1.730355002,0.453137517,0.331731197,0.330766399,0.716226508
electricity,dataset/electricity/electricity.csv,val,25,95,96,96,321,mean,train_split_standard,0.081766913,-0.092590709,4.222342749,12.143302181,0.424309177,0.037538236,0.817970159,15.900311526,0.032218880,22.158878505,0.394761001,5.202492212,0.636961068,-0.001525182,0.053949247,0.845248787,8.757009346,1.705494466,0.538851802,0.367512239,0.288866264,0.689452747
electricity,dataset/electricity/electricity.csv,val,26,2244,96,96,321,mean,train_split_standard,0.147818503,-0.105185107,3.622197998,10.236760125,0.416418606,0.050771937,0.834005575,13.623052960,0.024387469,21.236760125,0.368373263,4.305295950,0.690081300,0.052878375,0.005808671,0.856140801,8.386292835,1.729394654,0.456519804,0.282242991,0.327096315,0.717976291
electricity,dataset/electricity/electricity.csv,val,27,1907,96,96,321,mean,train_split_standard,0.215254048,-0.011493623,3.781169798,10.084112150,0.413256712,0.057999081,0.828398098,14.878504673,0.026420197,21.510903427,0.360403602,4.404984424,0.664367210,0.007999091,0.032304647,0.857467309,8.230529595,1.736805624,0.448954161,0.322029372,0.317768182,0.720504397
electricity,dataset/electricity/electricity.csv,val,28,403,96,96,321,mean,train_split_standard,0.097269076,-0.159416747,3.975273406,11.404984424,0.427519396,0.069665800,0.820855878,14.314641745,0.022810064,21.286604361,0.377499603,4.853582555,0.596740296,0.121316848,-0.063051661,0.858952738,8.510903427,1.726731498,0.542323097,0.246550957,0.295594753,0.695057912
electricity,dataset/electricity/electricity.csv,val,29,1187,96,96,321,mean,train_split_standard,0.156847692,-0.048327948,3.584164437,10.068535826,0.405827427,0.079518248,0.823610428,14.218068536,0.026313117,21.305295950,0.353588333,4.280373832,0.643747219,0.012412383,-0.017945223,0.852585433,8.420560748,1.743398542,0.500222519,0.311348465,0.332601442,0.734206509
electricity,dataset/electricity/electricity.csv,val,30,970,96,96,321,mean,train_split_standard,0.150148671,-0.107921348,3.798664135,10.404984424,0.422632049,0.104681750,0.825414002,14.464174455,0.027741784,21.663551402,0.358350322,4.744548287,0.639182741,-0.030454958,0.054354881,0.853171330,8.890965732,1.727747076,0.474143302,0.334579439,0.323884990,0.717992733
electricity,dataset/electricity/electricity.csv,val,31,740,96,96,321,mean,train_split_standard,0.121472880,-0.106346311,3.741418467,10.878504673,0.419357030,0.099913244,0.828758813,13.875389408,0.022940118,21.311526480,0.358682240,4.576323988,0.605978814,0.117601246,-0.015170691,0.851459058,8.457943925,1.734114519,0.504850912,0.267823765,0.313333496,0.713783025
electricity,dataset/electricity/electricity.csv,val,32,993,96,96,321,mean,train_split_standard,0.165320691,-0.045226709,3.860883631,10.433021807,0.420475364,0.107574217,0.823380882,14.566978193,0.029293886,21.174454829,0.356141226,4.828660436,0.638543799,-0.049584631,0.002190421,0.852193539,8.722741433,1.728326085,0.518647085,0.320249221,0.322814549,0.718507566
electricity,dataset/electricity/electricity.csv,val,33,802,96,96,321,mean,train_split_standard,0.127448718,-0.104891687,3.765852987,10.352024922,0.419469308,0.095485251,0.822528283,14.433021807,0.027946308,21.520249221,0.354209074,4.707165109,0.625053751,-0.053462487,0.095161604,0.850186711,8.685358255,1.730369438,0.482866044,0.338228749,0.329543038,0.719931845
electricity,dataset/electricity/electricity.csv,val,34,2158,96,96,321,mean,train_split_standard,0.135990196,-0.046356214,3.934245399,11.261682243,0.423687579,0.067060572,0.825381210,14.890965732,0.027091504,20.915887850,0.381776453,5.043613707,0.682603570,0.070628894,-0.025619808,0.846178759,8.595015576,1.725594713,0.507432132,0.408722741,0.302170321,0.701787700
electricity,dataset/electricity/electricity.csv,val,35,263,96,96,321,mean,train_split_standard,0.137063861,-0.079288507,4.170391006,11.828660436,0.417975329,0.052939699,0.821052632,15.314641745,0.029563187,21.778816199,0.383219450,5.087227414,0.628817819,-0.077151480,0.049730659,0.838952150,8.757009346,1.722337602,0.548108589,0.356119270,0.295288912,0.699839840
electricity,dataset/electricity/electricity.csv,val,36,202,96,96,321,mean,train_split_standard,0.223080698,0.017031165,3.717892126,10.214953271,0.417121781,0.068224300,0.822921790,14.183800623,0.025689622,21.682242991,0.369925956,4.246105919,0.665373585,-0.012704439,-0.028329439,0.860761238,8.647975078,1.728203210,0.487583445,0.278148643,0.325261272,0.730892457
electricity,dataset/electricity/electricity.csv,val,37,216,96,96,321,mean,train_split_standard,0.229647500,0.067414757,3.623371326,11.074766355,0.409383789,0.069876704,0.825774717,14.168224299,0.022762004,21.654205607,0.370940225,4.258566978,0.675097928,0.033002336,-0.017458463,0.831674055,8.585669782,1.732512074,0.565376057,0.337694704,0.320520746,0.725431392
electricity,dataset/electricity/electricity.csv,val,38,2441,96,96,321,mean,train_split_standard,0.104923912,-0.154257432,4.077762586,11.102803738,0.429241185,0.036388755,0.829217905,14.803738318,0.025720682,20.947040498,0.389297207,5.124610592,0.663607479,-0.008923936,-0.009118640,0.862008456,8.651090343,1.720485846,0.575522919,0.340987984,0.315933140,0.688371615
electricity,dataset/electricity/electricity.csv,val,39,1324,96,96,321,mean,train_split_standard,0.291615452,0.185364384,3.859470438,10.757009346,0.340506927,-0.014965002,0.815051648,15.532710280,0.031846384,21.317757009,0.227700302,4.943925234,0.458545208,-0.019243250,-0.000064901,0.802732673,8.190031153,1.737017441,0.616911437,0.368758344,0.331072240,0.745921964
electricity,dataset/electricity/electricity.csv,val,40,378,96,96,321,mean,train_split_standard,0.174884013,-0.039070611,3.794940553,11.034267913,0.417380195,0.079885993,0.824397442,13.660436137,0.025003549,21.196261682,0.368227299,4.523364486,0.627693475,0.106227285,-0.092857606,0.847495952,8.454828660,1.736886149,0.567423231,0.251090343,0.311039693,0.713337413
electricity,dataset/electricity/electricity.csv,val,41,1458,96,96,321,mean,train_split_standard,0.129797070,-0.098895906,4.111070858,11.747663551,0.417463606,0.039556379,0.823085752,15.750778816,0.024794214,21.177570093,0.369147014,5.252336449,0.594199456,0.007317627,-0.046307113,0.856706310,8.264797508,1.718011038,0.566088117,0.349888741,0.285654939,0.681115351
electricity,dataset/electricity/electricity.csv,val,42,438,96,96,321,mean,train_split_standard,0.034302785,-0.162679630,4.227792292,11.218068536,0.425081309,0.059183958,0.817675029,15.080996885,0.029718481,21.623052960,0.378822654,5.190031153,0.609394789,-0.097530504,0.166910047,0.863293009,8.750778816,1.726403892,0.549443703,0.315264798,0.287489982,0.697990330
electricity,dataset/electricity/electricity.csv,val,43,1063,96,96,321,mean,train_split_standard,0.185765028,-0.025026407,3.598722172,10.339563863,0.409833562,0.124608000,0.829808165,13.975077882,0.021947373,21.177570093,0.350486760,4.305295950,0.623862434,0.034332814,0.061883437,0.849161515,8.604361371,1.743047539,0.492834891,0.255184691,0.321132427,0.731615396
electricity,dataset/electricity/electricity.csv,val,44,1000,96,96,321,mean,train_split_standard,0.143657388,-0.084635075,3.832386533,10.644859813,0.418136526,0.103888683,0.824069520,14.221183801,0.030752337,21.121495327,0.357243113,4.866043614,0.659287460,0.020022066,-0.111143562,0.840510284,8.417445483,1.736178276,0.539296840,0.353983089,0.322967469,0.711956782
electricity,dataset/electricity/electricity.csv,val,45,1437,96,96,321,mean,train_split_standard,0.161172817,-0.051145618,3.920212375,11.327102804,0.405793564,0.044673839,0.823905558,15.666666667,0.027727819,21.716510903,0.362618248,4.943925234,0.592809842,0.115930036,-0.009232217,0.842655872,8.323987539,1.722918774,0.488918558,0.325945705,0.299111917,0.710940928
electricity,dataset/electricity/electricity.csv,val,46,2197,96,96,321,mean,train_split_standard,0.152458476,0.018026768,3.740151134,10.607476636,0.423821982,0.072303866,0.827906214,13.984423676,0.022354840,21.361370717,0.367541847,4.529595016,0.687525729,0.010708723,-0.065242082,0.851904608,8.461059190,1.736692306,0.500133511,0.302180685,0.322814549,0.716599194
electricity,dataset/electricity/electricity.csv,val,47,41,96,96,321,mean,train_split_standard,0.186995728,-0.014562979,3.824362497,11.158878505,0.425805443,0.061360252,0.822921790,14.190031153,0.025643532,21.900311526,0.379966039,4.604361371,0.647898432,0.057778427,-0.073078920,0.851258613,8.538940810,1.726333731,0.579172230,0.267200712,0.301099880,0.708747643
electricity,dataset/electricity/electricity.csv,val,48,2496,96,96,321,mean,train_split_standard,-0.024566087,-0.222881301,4.087133997,11.510903427,0.428163046,0.038566470,0.825118872,15.897196262,0.028815197,20.841121495,0.383526916,5.065420561,0.644532922,-0.159495067,0.004672897,0.842611480,8.423676012,1.721499944,0.559857588,0.422429907,0.306910848,0.688503027
electricity,dataset/electricity/electricity.csv,val,49,142,96,96,321,mean,train_split_standard,0.053886118,-0.139661408,4.221607994,12.286604361,0.420956752,0.046868352,0.817379898,15.694704050,0.029687787,21.785046729,0.384169286,5.190031153,0.625528851,0.048935618,-0.015965732,0.847008134,8.685358255,1.707451838,0.558878505,0.353894081,0.277856009,0.694095367
electricity,dataset/electricity/electricity.csv,val,50,2484,96,96,321,mean,train_split_standard,-0.000524835,-0.246921144,4.034697254,10.906542056,0.431366098,0.045785048,0.826660108,15.274143302,0.026699156,21.074766355,0.385282332,4.965732087,0.662503450,-0.215780763,0.067724559,0.865259782,8.763239875,1.702807263,0.441388518,0.367156208,0.315015618,0.687778704
