dataset,data_path,split,sample_rank,sample_index,seq_len,pred_len,n_channels,pooling,scale,mode_5,mode_10,acf_timescale,acf_first_min,ami2,trev,high_fluctuation,stretch_high,transition_matrix,periodicity,embedding_dist,ami_timescale,whiten_timescale,outlier_timing_pos,outlier_timing_neg,centroid_freq,stretch_decreasing,entropy_pairs,rs_range,dfa,low_freq_power,forecast_error
weather,dataset/weather/weather.csv,val,32,3185,96,96,21,median,train_split_standard,0.235480936,-0.038295962,13.669776782,62.000000000,0.893148768,0.001247457,0.663157895,36.000000000,0.166666667,13.000000000,1.631384275,10.000000000,0.121212121,-0.135416667,0.031250000,0.944667435,7.000000000,1.353891813,0.771428571,0.657142857,0.049087385,0.205709023
weather,dataset/weather/weather.csv,val,33,3378,96,96,21,median,train_split_standard,-0.343752276,-0.501579305,12.137169448,47.000000000,0.799813931,0.000003305,0.600000000,33.000000000,0.062500000,0.000000000,1.144568907,19.000000000,0.375000000,0.260416667,-0.145833333,0.966214093,7.000000000,1.402992012,0.828571429,0.571428571,0.098174770,0.343521600
weather,dataset/weather/weather.csv,val,34,4598,96,96,21,median,train_split_standard,0.244589545,0.409342232,14.856796224,40.000000000,0.682705677,-0.001132464,0.694736842,28.000000000,0.074074074,2.000000000,0.652711544,18.000000000,0.090909091,-0.739583333,0.093750000,0.917214922,5.000000000,1.376002468,0.828571429,0.742857143,0.049087385,0.304845702
weather,dataset/weather/weather.csv,val,35,2576,96,96,21,median,train_split_standard,-0.369839592,-0.556572392,14.713138680,48.000000000,0.814194505,-0.000003364,0.600000000,38.000000000,0.111111111,0.000000000,1.229001526,32.000000000,0.115384615,-0.354166667,0.427083333,0.954189948,15.000000000,1.302153812,0.828571429,0.657142857,0.049087385,0.214790182
weather,dataset/weather/weather.csv,val,36,20,96,96,21,median,train_split_standard,-0.527632383,-0.286390394,16.553413155,65.000000000,0.449389971,0.002534940,0.452631579,28.000000000,0.149659864,0.000000000,1.272490955,11.000000000,0.323529412,-0.333333333,-0.031250000,0.892378338,11.000000000,1.316746384,0.771428571,0.628571429,0.049087385,0.259860101
weather,dataset/weather/weather.csv,val,37,4802,96,96,21,median,train_split_standard,-0.098565473,-0.254660544,10.689349651,13.000000000,0.528470516,0.000351075,0.642105263,28.000000000,0.074074074,3.000000000,0.752339695,11.000000000,0.068965517,0.395833333,0.208333333,0.888040841,9.000000000,1.348655726,0.771428571,0.600000000,0.098174770,0.299699620
weather,dataset/weather/weather.csv,val,38,1947,96,96,21,median,train_split_standard,0.473169121,0.305615680,10.056205315,34.000000000,0.786445152,-0.005565486,0.842105263,40.000000000,0.062500000,21.000000000,0.642906412,14.000000000,0.133333333,0.125000000,0.208333333,0.920677951,9.000000000,1.505963554,0.742857143,0.800000000,0.098174770,0.318492932
weather,dataset/weather/weather.csv,val,39,3979,96,96,21,median,train_split_standard,-0.535459807,-0.746465795,12.565616479,37.000000000,0.772859028,-0.006468054,0.694736842,38.000000000,0.074074074,20.000000000,0.925544236,14.000000000,0.103448276,0.104166667,0.406250000,0.929325001,12.000000000,1.431213060,0.742857143,0.657142857,0.098174770,0.290880930
weather,dataset/weather/weather.csv,val,40,3826,96,96,21,median,train_split_standard,-0.044566720,0.062670807,10.655767267,38.000000000,0.656001817,-0.005779809,0.694736842,25.000000000,0.040000000,14.000000000,0.772498062,17.000000000,0.181818182,-0.072916667,-0.010416667,0.930879930,10.000000000,1.462771460,0.771428571,0.628571429,0.098174770,0.308949246
weather,dataset/weather/weather.csv,val,41,1883,96,96,21,median,train_split_standard,0.197162071,-0.084014768,17.301194477,70.000000000,0.887866874,-0.000309203,0.494736842,31.000000000,0.166666667,0.000000000,2.405414147,25.000000000,0.125000000,-0.416666667,0.156250000,0.953864111,6.000000000,1.376002468,0.771428571,0.742857143,0.049087385,0.135126709
weather,dataset/weather/weather.csv,val,42,1423,96,96,21,median,train_split_standard,-0.411497812,-0.664479062,19.270292004,52.000000000,0.862879367,0.000000000,0.578947368,36.000000000,0.074074074,0.000000000,1.315664391,34.000000000,0.117647059,-0.354166667,0.385416667,0.948052176,11.000000000,1.270244469,0.800000000,0.600000000,0.049087385,0.133282325
weather,dataset/weather/weather.csv,val,43,5015,96,96,21,median,train_split_standard,0.236003336,-0.119767271,8.282316687,21.000000000,0.510067871,0.016784884,0.884210526,30.000000000,0.074074074,11.000000000,0.456108214,8.000000000,0.066666667,-0.093750000,0.041666667,0.910553490,6.000000000,1.613538365,0.771428571,0.657142857,0.049087385,0.453793071
weather,dataset/weather/weather.csv,val,44,3691,96,96,21,median,train_split_standard,-0.492291926,-0.812382084,19.116618334,55.000000000,0.880849367,0.000352917,0.505263158,50.000000000,0.074074074,14.000000000,1.518016540,24.000000000,0.085714286,0.177083333,-0.687500000,0.957751808,10.000000000,1.328204337,0.771428571,0.600000000,0.049087385,0.119179607
weather,dataset/weather/weather.csv,val,45,575,96,96,21,median,train_split_standard,-0.155285417,-0.326427741,12.805119618,66.000000000,0.612830975,0.000000000,0.421052632,35.000000000,0.166666667,0.000000000,1.171110188,10.000000000,0.058823529,-0.208333333,0.000000000,0.939048580,14.000000000,1.192184155,0.800000000,0.628571429,0.049087385,0.141736710
weather,dataset/weather/weather.csv,val,46,1710,96,96,21,median,train_split_standard,-0.038837606,-0.066426517,19.617093731,59.000000000,0.929823127,-0.000279750,0.494736842,37.000000000,0.111111111,0.000000000,1.331047731,26.000000000,0.076923077,-0.458333333,0.447916667,0.956542222,9.000000000,1.353891813,0.828571429,0.600000000,0.049087385,0.217770916
weather,dataset/weather/weather.csv,val,47,4300,96,96,21,median,train_split_standard,-0.605731305,-0.783495122,14.469026699,24.000000000,0.634174805,-0.000173843,0.610526316,29.000000000,0.111111111,0.000000000,0.338256981,14.000000000,0.133333333,-0.375000000,0.557291667,0.915220417,8.000000000,1.405901603,0.800000000,0.600000000,0.049087385,0.460489059
weather,dataset/weather/weather.csv,val,48,4656,96,96,21,median,train_split_standard,-0.306570822,-0.468387144,13.702176517,35.000000000,0.861095664,0.000953695,0.621052632,31.000000000,0.111111111,0.000000000,1.237281626,25.000000000,0.071428571,0.843750000,-0.427083333,0.941382941,5.000000000,1.270595412,0.771428571,0.600000000,0.049087385,0.175542688
weather,dataset/weather/weather.csv,val,49,4242,96,96,21,median,train_split_standard,-0.582133456,-0.614934248,17.549984105,53.000000000,0.895561225,-0.000049030,0.515789474,40.000000000,0.111111111,0.000000000,1.367628743,30.000000000,0.062500000,0.572916667,-0.453125000,0.966346196,5.000000000,1.431213060,0.800000000,0.600000000,0.049087385,0.198111396
weather,dataset/weather/weather.csv,val,50,1868,96,96,21,median,train_split_standard,-0.056064354,-0.305970876,20.001624449,59.000000000,0.995255296,-0.002100611,0.473684211,40.000000000,0.166666667,0.000000000,1.302379381,23.000000000,0.151515152,-0.677083333,0.270833333,0.969161696,9.000000000,1.270244469,0.771428571,0.600000000,0.049087385,0.193378552
electricity,dataset/electricity/electricity.csv,val,1,2314,96,96,321,median,train_split_standard,0.327961104,-0.094797376,3.833997768,11.000000000,0.439023562,0.017068829,0.863157895,15.000000000,0.020740741,23.000000000,0.383242889,5.000000000,0.750000000,-0.052083333,0.104166667,0.903430906,9.000000000,1.721777862,0.457142857,0.285714286,0.294524311,0.657644464
electricity,dataset/electricity/electricity.csv,val,2,174,96,96,321,median,train_split_standard,0.448676725,-0.115774810,3.794913660,12.000000000,0.445565776,0.032708030,0.852631579,15.000000000,0.020313943,23.000000000,0.368045550,5.000000000,0.666666667,0.020833333,-0.031250000,0.897651155,9.000000000,1.725243058,0.542857143,0.228571429,0.245436926,0.677912503
electricity,dataset/electricity/electricity.csv,val,3,1391,96,96,321,median,train_split_standard,0.533936110,0.472287898,3.417715199,12.000000000,0.399342568,0.022898780,0.852631579,16.000000000,0.020313943,23.000000000,0.351824105,4.000000000,0.666666667,0.062500000,0.010416667,0.863398177,8.000000000,1.765126951,0.600000000,0.342857143,0.294524311,0.700930404
electricity,dataset/electricity/electricity.csv,val,4,387,96,96,321,median,train_split_standard,0.480566074,0.085618556,3.653357014,12.000000000,0.425809160,0.027965778,0.863157895,15.000000000,0.022892820,23.000000000,0.372164564,4.000000000,0.666666667,0.041666667,0.010416667,0.893627885,9.000000000,1.744802494,0.600000000,0.257142857,0.245436926,0.676173441
electricity,dataset/electricity/electricity.csv,val,5,1999,96,96,321,median,train_split_standard,0.434710706,0.267385125,3.799922351,11.000000000,0.433419964,0.026260018,0.863157895,15.000000000,0.021696252,23.000000000,0.367097398,5.000000000,0.666666667,0.020833333,-0.020833333,0.891176971,8.000000000,1.749609040,0.542857143,0.228571429,0.245436926,0.674923528
electricity,dataset/electricity/electricity.csv,val,6,2243,96,96,321,median,train_split_standard,0.420066282,-0.198267820,3.720806171,11.000000000,0.441381765,0.014597646,0.863157895,15.000000000,0.020740741,23.000000000,0.355882202,4.000000000,0.800000000,0.041666667,0.010416667,0.900174367,8.000000000,1.735016468,0.400000000,0.257142857,0.294524311,0.673525587
electricity,dataset/electricity/electricity.csv,val,7,971,96,96,321,median,train_split_standard,0.404062542,-0.192539811,3.713992028,11.000000000,0.436385373,0.039326657,0.863157895,15.000000000,0.020740741,23.000000000,0.361185696,4.000000000,0.666666667,-0.020833333,0.020833333,0.903224821,9.000000000,1.737492571,0.457142857,0.285714286,0.294524311,0.676314188
electricity,dataset/electricity/electricity.csv,val,8,1412,96,96,321,median,train_split_standard,0.443626752,0.141630676,3.804253468,12.000000000,0.430510044,0.029574856,0.852631579,15.000000000,0.017751479,23.000000000,0.365669061,5.000000000,0.600000000,0.270833333,-0.135416667,0.893622966,8.000000000,1.745431243,0.514285714,0.200000000,0.245436926,0.667430713
electricity,dataset/electricity/electricity.csv,val,9,526,96,96,321,median,train_split_standard,0.463483296,0.382625962,3.388675937,12.000000000,0.413161745,0.046337918,0.863157895,15.000000000,0.020740741,23.000000000,0.351032232,4.000000000,0.666666667,0.130208333,0.010416667,0.860335177,8.000000000,1.765318884,0.514285714,0.285714286,0.294524311,0.709276937
electricity,dataset/electricity/electricity.csv,val,10,278,96,96,321,median,train_split_standard,0.445204808,-0.198023116,3.665030525,11.000000000,0.422995099,0.029504270,0.852631579,15.000000000,0.020740741,23.000000000,0.390242982,4.000000000,0.666666667,-0.041666667,0.135416667,0.898746744,9.000000000,1.735016468,0.571428571,0.257142857,0.294524311,0.680751924
electricity,dataset/electricity/electricity.csv,val,11,652,96,96,321,median,train_split_standard,0.381766512,-0.326800340,3.883115801,12.000000000,0.443396282,0.031265888,0.852631579,16.000000000,0.023084026,23.000000000,0.380880424,5.000000000,0.666666667,-0.208333333,0.020833333,0.898419667,9.000000000,1.728254025,0.628571429,0.257142857,0.245436926,0.662880126
electricity,dataset/electricity/electricity.csv,val,12,1715,96,96,321,median,train_split_standard,0.434129941,0.389375936,3.687912697,11.000000000,0.431517404,0.021718554,0.873684211,15.000000000,0.020740741,23.000000000,0.367822535,4.000000000,0.800000000,0.020833333,0.010416667,0.903072494,8.000000000,1.743352811,0.400000000,0.257142857,0.294524311,0.681034699
electricity,dataset/electricity/electricity.csv,val,13,1682,96,96,321,median,train_split_standard,0.473323931,0.004221390,3.808172714,12.000000000,0.448819453,0.022160657,0.863157895,15.000000000,0.019777206,23.000000000,0.373910948,5.000000000,0.750000000,0.052083333,0.010416667,0.890962166,8.000000000,1.743753236,0.628571429,0.285714286,0.245436926,0.655294112
electricity,dataset/electricity/electricity.csv,val,14,462,96,96,321,median,train_split_standard,0.429095666,-0.238341700,3.730197537,12.000000000,0.434319491,0.034035303,0.852631579,15.000000000,0.020576132,23.000000000,0.367775884,5.000000000,0.666666667,-0.125000000,0.114583333,0.898292010,9.000000000,1.742244377,0.542857143,0.228571429,0.245436926,0.679676944
electricity,dataset/electricity/electricity.csv,val,15,2408,96,96,321,median,train_split_standard,0.336551798,-0.152256692,3.851876007,11.000000000,0.438233601,0.017295244,0.873684211,15.000000000,0.021696252,23.000000000,0.372808525,5.000000000,0.833333333,0.052083333,-0.041666667,0.901956201,9.000000000,1.725024757,0.514285714,0.228571429,0.245436926,0.667544514
electricity,dataset/electricity/electricity.csv,val,16,2301,96,96,321,median,train_split_standard,0.298597099,-0.293414680,3.861511723,12.000000000,0.444706893,0.023440283,0.863157895,15.000000000,0.022222222,23.000000000,0.381786437,5.000000000,0.666666667,-0.083333333,0.020833333,0.886917693,9.000000000,1.728254025,0.457142857,0.257142857,0.245436926,0.650231537
electricity,dataset/electricity/electricity.csv,val,17,1938,96,96,321,median,train_split_standard,0.452971884,-0.000853525,3.895491418,12.000000000,0.431752815,0.028181870,0.863157895,16.000000000,0.020313943,23.000000000,0.358034749,5.000000000,0.666666667,0.114583333,-0.135416667,0.898338620,8.000000000,1.747441693,0.571428571,0.228571429,0.245436926,0.655821186
electricity,dataset/electricity/electricity.csv,val,18,593,96,96,321,median,train_split_standard,0.453408458,-0.187013939,3.821988420,12.000000000,0.439580318,0.030202404,0.852631579,16.000000000,0.022222222,23.000000000,0.371527242,5.000000000,0.666666667,0.114583333,-0.125000000,0.900130984,9.000000000,1.731927606,0.600000000,0.228571429,0.245436926,0.664491573
electricity,dataset/electricity/electricity.csv,val,19,2200,96,96,321,median,train_split_standard,0.471052382,0.254365339,3.841383844,12.000000000,0.448611535,0.027354010,0.863157895,15.000000000,0.022222222,23.000000000,0.349854662,5.000000000,0.666666667,0.010416667,-0.093750000,0.892317228,8.000000000,1.747441693,0.571428571,0.228571429,0.245436926,0.669586012
electricity,dataset/electricity/electricity.csv,val,20,316,96,96,321,median,train_split_standard,0.373286576,-0.416912380,3.828079327,12.000000000,0.423725132,0.034039653,0.852631579,15.000000000,0.021696252,23.000000000,0.379773007,5.000000000,0.666666667,-0.072916667,0.010416667,0.902041701,9.000000000,1.733988490,0.600000000,0.257142857,0.245436926,0.666332957
electricity,dataset/electricity/electricity.csv,val,21,1140,96,96,321,median,train_split_standard,0.415341555,-0.029408171,3.616479476,10.000000000,0.414642826,0.036535193,0.852631579,15.000000000,0.020740741,23.000000000,0.351719936,4.000000000,0.666666667,-0.020833333,0.010416667,0.897235579,9.000000000,1.747002968,0.400000000,0.257142857,0.294524311,0.693584658
electricity,dataset/electricity/electricity.csv,val,22,1159,96,96,321,median,train_split_standard,0.453951007,0.059763574,3.697720180,11.000000000,0.422466858,0.036586867,0.863157895,15.000000000,0.016296296,23.000000000,0.356188463,5.000000000,0.666666667,0.010416667,0.083333333,0.892525160,9.000000000,1.742589891,0.542857143,0.228571429,0.245436926,0.688198179
electricity,dataset/electricity/electricity.csv,val,23,1327,96,96,321,median,train_split_standard,0.590744485,0.518635872,3.636644311,11.000000000,0.354369922,-0.017667804,0.842105263,15.000000000,0.016296296,23.000000000,0.202297061,4.000000000,0.500000000,0.010416667,0.000000000,0.866621453,8.000000000,1.751754349,0.542857143,0.228571429,0.294524311,0.715688690
electricity,dataset/electricity/electricity.csv,val,24,2076,96,96,321,median,train_split_standard,0.405593123,-0.157682253,3.783759734,11.000000000,0.432042073,0.020451909,0.863157895,15.000000000,0.020740741,23.000000000,0.366555313,4.000000000,0.750000000,0.031250000,-0.010416667,0.900809254,8.000000000,1.737492571,0.400000000,0.257142857,0.294524311,0.673979239
electricity,dataset/electricity/electricity.csv,val,25,95,96,96,321,median,train_split_standard,0.382136896,0.055776565,3.531377480,12.000000000,0.428186882,0.022222108,0.852631579,16.000000000,0.020740741,23.000000000,0.392902289,4.000000000,0.666666667,0.020833333,0.020833333,0.874469695,9.000000000,1.730668323,0.542857143,0.314285714,0.294524311,0.679346753
electricity,dataset/electricity/electricity.csv,val,26,2244,96,96,321,median,train_split_standard,0.347080091,-0.161356713,3.709330105,11.000000000,0.441133522,0.013723257,0.863157895,15.000000000,0.020740741,23.000000000,0.359707073,4.000000000,0.800000000,0.041666667,-0.010416667,0.899533162,8.000000000,1.733966520,0.400000000,0.257142857,0.294524311,0.669640769
electricity,dataset/electricity/electricity.csv,val,27,1907,96,96,321,median,train_split_standard,0.522320041,0.200865351,3.644793100,10.000000000,0.427143974,0.024976918,0.852631579,15.000000000,0.020740741,23.000000000,0.363772374,4.000000000,0.750000000,0.020833333,0.010416667,0.897424662,8.000000000,1.743352811,0.400000000,0.285714286,0.294524311,0.685120282
electricity,dataset/electricity/electricity.csv,val,28,403,96,96,321,median,train_split_standard,0.434001329,-0.278815584,3.820208681,12.000000000,0.437739131,0.038118622,0.852631579,15.000000000,0.020576132,23.000000000,0.376544964,5.000000000,0.666666667,0.125000000,-0.125000000,0.899196342,9.000000000,1.743392316,0.542857143,0.200000000,0.245436926,0.657140839
electricity,dataset/electricity/electricity.csv,val,29,1187,96,96,321,median,train_split_standard,0.432591333,0.176522185,3.603873554,10.000000000,0.410043540,0.041771123,0.852631579,15.000000000,0.020740741,23.000000000,0.352114593,4.000000000,0.666666667,0.010416667,0.010416667,0.896585084,8.000000000,1.750689848,0.457142857,0.285714286,0.294524311,0.699837264
electricity,dataset/electricity/electricity.csv,val,30,970,96,96,321,median,train_split_standard,0.405067834,-0.248663036,3.736165985,11.000000000,0.433158420,0.038158084,0.863157895,15.000000000,0.020740741,23.000000000,0.363874228,4.000000000,0.666666667,-0.020833333,0.031250000,0.904191886,9.000000000,1.739788141,0.457142857,0.285714286,0.294524311,0.674615884
electricity,dataset/electricity/electricity.csv,val,31,740,96,96,321,median,train_split_standard,0.386763874,-0.127881220,3.781196963,12.000000000,0.440784453,0.042932548,0.863157895,15.000000000,0.016296296,23.000000000,0.357365474,5.000000000,0.666666667,0.187500000,0.010416667,0.890067485,9.000000000,1.746373002,0.514285714,0.200000000,0.245436926,0.669034135
electricity,dataset/electricity/electricity.csv,val,32,993,96,96,321,median,train_split_standard,0.449675249,-0.055860688,3.725151933,11.000000000,0.431573704,0.042200831,0.863157895,15.000000000,0.022191444,23.000000000,0.367018076,4.000000000,0.666666667,-0.010416667,0.041666667,0.897547710,9.000000000,1.733988490,0.514285714,0.228571429,0.294524311,0.676650825
electricity,dataset/electricity/electricity.csv,val,33,802,96,96,321,median,train_split_standard,0.385544507,-0.210455736,3.704513903,11.000000000,0.438555247,0.039193896,0.863157895,15.000000000,0.022884168,23.000000000,0.351486360,4.000000000,0.666666667,-0.031250000,0.062500000,0.902285941,9.000000000,1.741007640,0.457142857,0.285714286,0.294524311,0.676416434
electricity,dataset/electricity/electricity.csv,val,34,2158,96,96,321,median,train_split_standard,0.330077743,-0.011931258,3.770846016,12.000000000,0.448973253,0.019370975,0.863157895,15.000000000,0.020740741,23.000000000,0.377618127,5.000000000,0.750000000,-0.041666667,0.010416667,0.880724229,9.000000000,1.736101100,0.457142857,0.285714286,0.245436926,0.660295083
electricity,dataset/electricity/electricity.csv,val,35,263,96,96,321,median,train_split_standard,0.460300826,-0.015202082,3.493053899,12.000000000,0.421957217,0.029225354,0.863157895,16.000000000,0.020740741,23.000000000,0.386449449,4.000000000,0.666666667,-0.104166667,0.020833333,0.870456375,9.000000000,1.742108576,0.571428571,0.314285714,0.294524311,0.682320362
electricity,dataset/electricity/electricity.csv,val,36,202,96,96,321,median,train_split_standard,0.500222782,0.318640868,3.573418765,10.000000000,0.433063386,0.036696827,0.863157895,15.000000000,0.020740741,23.000000000,0.360629446,4.000000000,0.666666667,0.020833333,-0.031250000,0.901101335,9.000000000,1.742589891,0.457142857,0.285714286,0.294524311,0.698156516
electricity,dataset/electricity/electricity.csv,val,37,216,96,96,321,median,train_split_standard,0.497824422,0.395866921,3.425138604,12.000000000,0.424752464,0.033894550,0.863157895,15.000000000,0.017751479,23.000000000,0.369163333,4.000000000,0.750000000,0.020833333,0.010416667,0.869912917,9.000000000,1.752200284,0.628571429,0.314285714,0.294524311,0.692108009
electricity,dataset/electricity/electricity.csv,val,38,2441,96,96,321,median,train_split_standard,0.288964556,-0.190252211,4.020145583,12.000000000,0.460978443,0.012021983,0.863157895,15.000000000,0.021696252,23.000000000,0.402685765,5.000000000,0.750000000,0.000000000,-0.083333333,0.902903461,9.000000000,1.726790911,0.600000000,0.228571429,0.245436926,0.641917409
electricity,dataset/electricity/electricity.csv,val,39,1324,96,96,321,median,train_split_standard,0.606078811,0.500509701,3.694880526,12.000000000,0.350575422,-0.017344957,0.852631579,16.000000000,0.022222222,23.000000000,0.201142513,5.000000000,0.500000000,-0.062500000,0.010416667,0.868846969,8.000000000,1.749581722,0.600000000,0.257142857,0.245436926,0.704068478
electricity,dataset/electricity/electricity.csv,val,40,378,96,96,321,median,train_split_standard,0.466165835,0.160811080,3.731212410,12.000000000,0.427204065,0.040495111,0.852631579,15.000000000,0.021696252,23.000000000,0.358963849,5.000000000,0.666666667,0.052083333,-0.114583333,0.896958707,9.000000000,1.747441693,0.571428571,0.228571429,0.245436926,0.674702827
electricity,dataset/electricity/electricity.csv,val,41,1458,96,96,321,median,train_split_standard,0.428933008,-0.246414752,3.922145725,12.000000000,0.445668384,0.023494018,0.852631579,16.000000000,0.020740741,23.000000000,0.371155993,5.000000000,0.666666667,0.000000000,-0.104166667,0.901766781,8.000000000,1.730465649,0.571428571,0.228571429,0.245436926,0.647807245
electricity,dataset/electricity/electricity.csv,val,42,438,96,96,321,median,train_split_standard,0.379795966,-0.288367732,3.790645824,12.000000000,0.434353504,0.030652072,0.852631579,15.000000000,0.021237304,23.000000000,0.374181882,5.000000000,0.666666667,0.000000000,0.135416667,0.900934663,9.000000000,1.741007640,0.571428571,0.228571429,0.245436926,0.673772251
electricity,dataset/electricity/electricity.csv,val,43,1063,96,96,321,median,train_split_standard,0.449443348,0.183978119,3.643673368,11.000000000,0.415903933,0.041579196,0.863157895,15.000000000,0.016296296,23.000000000,0.342789979,4.000000000,0.666666667,0.020833333,0.083333333,0.893923698,9.000000000,1.757329542,0.514285714,0.228571429,0.294524311,0.696913173
electricity,dataset/electricity/electricity.csv,val,44,1000,96,96,321,median,train_split_standard,0.454725396,-0.103833681,3.761001473,11.000000000,0.432393744,0.039831371,0.863157895,15.000000000,0.024574669,23.000000000,0.357191144,5.000000000,0.666666667,0.000000000,-0.093750000,0.888542451,9.000000000,1.749421770,0.571428571,0.257142857,0.245436926,0.673221042
electricity,dataset/electricity/electricity.csv,val,45,1437,96,96,321,median,train_split_standard,0.444572177,-0.015995953,3.665963888,12.000000000,0.414582367,0.025347441,0.852631579,16.000000000,0.020813642,23.000000000,0.368209315,5.000000000,0.600000000,0.208333333,0.000000000,0.881246427,8.000000000,1.736101100,0.457142857,0.200000000,0.245436926,0.679089152
electricity,dataset/electricity/electricity.csv,val,46,2197,96,96,321,median,train_split_standard,0.407218847,0.267885353,3.739325883,11.000000000,0.446601269,0.028350348,0.852631579,15.000000000,0.020740741,23.000000000,0.353126643,4.000000000,0.750000000,0.010416667,-0.031250000,0.895440160,8.000000000,1.746373002,0.485714286,0.257142857,0.294524311,0.668782192
electricity,dataset/electricity/electricity.csv,val,47,41,96,96,321,median,train_split_standard,0.485951663,0.294185523,3.732589369,12.000000000,0.435580235,0.029887599,0.863157895,15.000000000,0.022222222,23.000000000,0.390780748,5.000000000,0.666666667,0.010416667,-0.093750000,0.893232776,9.000000000,1.743352811,0.571428571,0.228571429,0.245436926,0.680942725
electricity,dataset/electricity/electricity.csv,val,48,2496,96,96,321,median,train_split_standard,0.053242425,-0.309513044,3.745414904,12.000000000,0.450120973,0.019333483,0.863157895,16.000000000,0.022453266,23.000000000,0.380089913,5.000000000,0.714285714,-0.260416667,0.010416667,0.875519041,9.000000000,1.727427902,0.628571429,0.342857143,0.245436926,0.651677479
electricity,dataset/electricity/electricity.csv,val,49,142,96,96,321,median,train_split_standard,0.382922500,-0.230250371,3.624777191,12.000000000,0.429875090,0.030557248,0.842105263,16.000000000,0.022038567,23.000000000,0.382464121,4.000000000,0.666666667,-0.062500000,0.010416667,0.876206448,9.000000000,1.723627645,0.542857143,0.314285714,0.245436926,0.676353203
electricity,dataset/electricity/electricity.csv,val,50,2484,96,96,321,median,train_split_standard,0.070225158,-0.380594955,3.851308992,11.000000000,0.460307140,0.016366303,0.863157895,15.000000000,0.020740741,23.000000000,0.380294265,5.000000000,0.750000000,-0.364583333,0.036458333,0.904014578,9.000000000,1.703333619,0.400000000,0.285714286,0.294524311,0.653342439
