group_id,group_rank,dataset,family,source_format,source_path,split,sample_rank,window_index,series_index,window_start,seq_len,n_channels,pooling,scale,pc1,pc2,pc1_explained_ratio,pc2_explained_ratio
group_001,43,TIME__SG_Weather__D,TIME,arrow,dataset/Time_Dataset/SG_Weather/D/data-00000-of-00001.arrow,train,2,9415,5,35,96,4,mean,train_split_standard,-3.248177072,1.092034946,0.361377013,0.098885852
group_001,43,TIME__SG_Weather__D,TIME,arrow,dataset/Time_Dataset/SG_Weather/D/data-00000-of-00001.arrow,train,3,10391,5,1011,96,4,mean,train_split_standard,-2.635387522,0.963087616,0.361377013,0.098885852
group_001,43,TIME__SG_Weather__D,TIME,arrow,dataset/Time_Dataset/SG_Weather/D/data-00000-of-00001.arrow,train,4,9320,4,1816,96,4,mean,train_split_standard,-2.532600308,-0.186590170,0.361377013,0.098885852
group_001,43,TIME__SG_Weather__D,TIME,arrow,dataset/Time_Dataset/SG_Weather/D/data-00000-of-00001.arrow,train,5,456,0,456,96,4,mean,train_split_standard,-3.056549539,-0.374647269,0.361377013,0.098885852
group_001,43,TIME__SG_Weather__D,TIME,arrow,dataset/Time_Dataset/SG_Weather/D/data-00000-of-00001.arrow,train,6,3356,1,1480,96,4,mean,train_split_standard,-3.105270741,1.525882545,0.361377013,0.098885852
group_001,43,TIME__SG_Weather__D,TIME,arrow,dataset/Time_Dataset/SG_Weather/D/data-00000-of-00001.arrow,train,7,4022,2,270,96,4,mean,train_split_standard,-3.670801275,1.270679065,0.361377013,0.098885852
group_001,43,TIME__SG_Weather__D,TIME,arrow,dataset/Time_Dataset/SG_Weather/D/data-00000-of-00001.arrow,train,8,1693,0,1693,96,4,mean,train_split_standard,-3.874983171,0.594169742,0.361377013,0.098885852
group_001,43,TIME__SG_Weather__D,TIME,arrow,dataset/Time_Dataset/SG_Weather/D/data-00000-of-00001.arrow,train,9,5304,2,1552,96,4,mean,train_split_standard,-4.313003204,1.263065265,0.361377013,0.098885852
group_001,43,TIME__SG_Weather__D,TIME,arrow,dataset/Time_Dataset/SG_Weather/D/data-00000-of-00001.arrow,train,10,775,0,775,96,4,mean,train_split_standard,-2.950219332,0.729944579,0.361377013,0.098885852
group_001,43,TIME__SG_Weather__D,TIME,arrow,dataset/Time_Dataset/SG_Weather/D/data-00000-of-00001.arrow,train,11,2414,1,538,96,4,mean,train_split_standard,-4.420274994,1.193458538,0.361377013,0.098885852
group_001,43,TIME__SG_Weather__D,TIME,arrow,dataset/Time_Dataset/SG_Weather/D/data-00000-of-00001.arrow,train,12,10187,5,807,96,4,mean,train_split_standard,-4.027817060,1.156788722,0.361377013,0.098885852
group_001,43,TIME__SG_Weather__D,TIME,arrow,dataset/Time_Dataset/SG_Weather/D/data-00000-of-00001.arrow,train,13,9328,4,1824,96,4,mean,train_split_standard,-2.564191561,0.002290155,0.361377013,0.098885852
group_001,43,TIME__SG_Weather__D,TIME,arrow,dataset/Time_Dataset/SG_Weather/D/data-00000-of-00001.arrow,train,14,10747,5,1367,96,4,mean,train_split_standard,0.469046266,-3.239135680,0.361377013,0.098885852
group_001,43,TIME__SG_Weather__D,TIME,arrow,dataset/Time_Dataset/SG_Weather/D/data-00000-of-00001.arrow,train,15,4231,2,479,96,4,mean,train_split_standard,-3.826186691,1.216410556,0.361377013,0.098885852
group_001,43,TIME__SG_Weather__D,TIME,arrow,dataset/Time_Dataset/SG_Weather/D/data-00000-of-00001.arrow,train,16,8150,4,646,96,4,mean,train_split_standard,-3.938314373,0.909860697,0.361377013,0.098885852
group_001,43,TIME__SG_Weather__D,TIME,arrow,dataset/Time_Dataset/SG_Weather/D/data-00000-of-00001.arrow,train,17,3224,1,1348,96,4,mean,train_split_standard,-3.330242404,1.681793276,0.361377013,0.098885852
group_001,43,TIME__SG_Weather__D,TIME,arrow,dataset/Time_Dataset/SG_Weather/D/data-00000-of-00001.arrow,train,18,1894,1,18,96,4,mean,train_split_standard,-3.440943042,1.423755177,0.361377013,0.098885852
group_001,43,TIME__SG_Weather__D,TIME,arrow,dataset/Time_Dataset/SG_Weather/D/data-00000-of-00001.arrow,train,19,4762,2,1010,96,4,mean,train_split_standard,-3.006049012,0.341277163,0.361377013,0.098885852
group_001,43,TIME__SG_Weather__D,TIME,arrow,dataset/Time_Dataset/SG_Weather/D/data-00000-of-00001.arrow,train,20,4650,2,898,96,4,mean,train_split_standard,-3.800209312,1.364053214,0.361377013,0.098885852
group_001,44,TIME__US_Term_Structure__B,TIME,arrow,dataset/Time_Dataset/US_Term_Structure/B/data-00000-of-00001.arrow,train,1,5703,0,5703,96,40,mean,train_split_standard,-0.645987967,-0.749023271,0.361377013,0.098885852
group_001,44,TIME__US_Term_Structure__B,TIME,arrow,dataset/Time_Dataset/US_Term_Structure/B/data-00000-of-00001.arrow,train,2,2682,0,2682,96,40,mean,train_split_standard,4.124829207,-0.283149870,0.361377013,0.098885852
group_001,44,TIME__US_Term_Structure__B,TIME,arrow,dataset/Time_Dataset/US_Term_Structure/B/data-00000-of-00001.arrow,train,3,1841,0,1841,96,40,mean,train_split_standard,3.323161532,-0.072152808,0.361377013,0.098885852
group_001,44,TIME__US_Term_Structure__B,TIME,arrow,dataset/Time_Dataset/US_Term_Structure/B/data-00000-of-00001.arrow,train,4,3212,0,3212,96,40,mean,train_split_standard,5.447276622,1.247147789,0.361377013,0.098885852
group_001,44,TIME__US_Term_Structure__B,TIME,arrow,dataset/Time_Dataset/US_Term_Structure/B/data-00000-of-00001.arrow,train,5,2483,0,2483,96,40,mean,train_split_standard,0.492669055,-1.999716943,0.361377013,0.098885852
group_001,44,TIME__US_Term_Structure__B,TIME,arrow,dataset/Time_Dataset/US_Term_Structure/B/data-00000-of-00001.arrow,train,6,4248,0,4248,96,40,mean,train_split_standard,2.749352757,0.982256628,0.361377013,0.098885852
group_001,44,TIME__US_Term_Structure__B,TIME,arrow,dataset/Time_Dataset/US_Term_Structure/B/data-00000-of-00001.arrow,train,7,2942,0,2942,96,40,mean,train_split_standard,2.009623092,0.087265959,0.361377013,0.098885852
group_001,44,TIME__US_Term_Structure__B,TIME,arrow,dataset/Time_Dataset/US_Term_Structure/B/data-00000-of-00001.arrow,train,8,1700,0,1700,96,40,mean,train_split_standard,2.185176248,-1.124475244,0.361377013,0.098885852
group_001,44,TIME__US_Term_Structure__B,TIME,arrow,dataset/Time_Dataset/US_Term_Structure/B/data-00000-of-00001.arrow,train,9,6005,0,6005,96,40,mean,train_split_standard,1.589198739,-0.635022294,0.361377013,0.098885852
group_001,44,TIME__US_Term_Structure__B,TIME,arrow,dataset/Time_Dataset/US_Term_Structure/B/data-00000-of-00001.arrow,train,10,867,0,867,96,40,mean,train_split_standard,3.616257527,0.355931546,0.361377013,0.098885852
group_001,44,TIME__US_Term_Structure__B,TIME,arrow,dataset/Time_Dataset/US_Term_Structure/B/data-00000-of-00001.arrow,train,11,1314,0,1314,96,40,mean,train_split_standard,5.211808481,1.264205775,0.361377013,0.098885852
group_001,44,TIME__US_Term_Structure__B,TIME,arrow,dataset/Time_Dataset/US_Term_Structure/B/data-00000-of-00001.arrow,train,12,1034,0,1034,96,40,mean,train_split_standard,5.875403994,0.318022044,0.361377013,0.098885852
group_001,44,TIME__US_Term_Structure__B,TIME,arrow,dataset/Time_Dataset/US_Term_Structure/B/data-00000-of-00001.arrow,train,13,2743,0,2743,96,40,mean,train_split_standard,3.111591800,0.654728644,0.361377013,0.098885852
group_001,44,TIME__US_Term_Structure__B,TIME,arrow,dataset/Time_Dataset/US_Term_Structure/B/data-00000-of-00001.arrow,train,14,205,0,205,96,40,mean,train_split_standard,2.537966466,0.483140229,0.361377013,0.098885852
group_001,44,TIME__US_Term_Structure__B,TIME,arrow,dataset/Time_Dataset/US_Term_Structure/B/data-00000-of-00001.arrow,train,15,5019,0,5019,96,40,mean,train_split_standard,3.978027148,2.144660974,0.361377013,0.098885852
group_001,44,TIME__US_Term_Structure__B,TIME,arrow,dataset/Time_Dataset/US_Term_Structure/B/data-00000-of-00001.arrow,train,16,5969,0,5969,96,40,mean,train_split_standard,2.428324988,0.910572992,0.361377013,0.098885852
group_001,44,TIME__US_Term_Structure__B,TIME,arrow,dataset/Time_Dataset/US_Term_Structure/B/data-00000-of-00001.arrow,train,17,753,0,753,96,40,mean,train_split_standard,5.911087375,0.748136246,0.361377013,0.098885852
group_001,44,TIME__US_Term_Structure__B,TIME,arrow,dataset/Time_Dataset/US_Term_Structure/B/data-00000-of-00001.arrow,train,18,109,0,109,96,40,mean,train_split_standard,3.323240629,0.577603496,0.361377013,0.098885852
group_001,44,TIME__US_Term_Structure__B,TIME,arrow,dataset/Time_Dataset/US_Term_Structure/B/data-00000-of-00001.arrow,train,19,2457,0,2457,96,40,mean,train_split_standard,-0.622010006,-0.428019039,0.361377013,0.098885852
group_001,44,TIME__US_Term_Structure__B,TIME,arrow,dataset/Time_Dataset/US_Term_Structure/B/data-00000-of-00001.arrow,train,20,2376,0,2376,96,40,mean,train_split_standard,3.664552562,-0.266439690,0.361377013,0.098885852
group_001,45,TIME__Water_Quality_Darwin__15T,TIME,arrow,dataset/Time_Dataset/Water_Quality_Darwin/15T/data-00000-of-00001.arrow,train,1,50705,4,10844,96,6,mean,train_split_standard,1.645627474,-0.982524336,0.361377013,0.098885852
group_001,45,TIME__Water_Quality_Darwin__15T,TIME,arrow,dataset/Time_Dataset/Water_Quality_Darwin/15T/data-00000-of-00001.arrow,train,2,34572,3,5253,96,6,mean,train_split_standard,0.073632000,-0.564539245,0.361377013,0.098885852
group_001,45,TIME__Water_Quality_Darwin__15T,TIME,arrow,dataset/Time_Dataset/Water_Quality_Darwin/15T/data-00000-of-00001.arrow,train,3,5530,0,5530,96,6,mean,train_split_standard,0.671589495,-0.567719392,0.361377013,0.098885852
group_001,45,TIME__Water_Quality_Darwin__15T,TIME,arrow,dataset/Time_Dataset/Water_Quality_Darwin/15T/data-00000-of-00001.arrow,train,4,43220,4,3359,96,6,mean,train_split_standard,2.027691693,0.315775605,0.361377013,0.098885852
group_001,45,TIME__Water_Quality_Darwin__15T,TIME,arrow,dataset/Time_Dataset/Water_Quality_Darwin/15T/data-00000-of-00001.arrow,train,5,71479,6,11293,96,6,mean,train_split_standard,1.590083820,0.041138955,0.361377013,0.098885852
group_001,45,TIME__Water_Quality_Darwin__15T,TIME,arrow,dataset/Time_Dataset/Water_Quality_Darwin/15T/data-00000-of-00001.arrow,train,6,23435,1,11359,96,6,mean,train_split_standard,2.348996176,0.474182520,0.361377013,0.098885852
group_001,45,TIME__Water_Quality_Darwin__15T,TIME,arrow,dataset/Time_Dataset/Water_Quality_Darwin/15T/data-00000-of-00001.arrow,train,7,72102,6,11916,96,6,mean,train_split_standard,2.394422926,-0.832773712,0.361377013,0.098885852
group_001,45,TIME__Water_Quality_Darwin__15T,TIME,arrow,dataset/Time_Dataset/Water_Quality_Darwin/15T/data-00000-of-00001.arrow,train,8,53598,5,797,96,6,mean,train_split_standard,-0.684768755,-0.826005659,0.361377013,0.098885852
group_001,45,TIME__Water_Quality_Darwin__15T,TIME,arrow,dataset/Time_Dataset/Water_Quality_Darwin/15T/data-00000-of-00001.arrow,train,9,32620,3,3301,96,6,mean,train_split_standard,0.941635724,-1.284039417,0.361377013,0.098885852
group_001,45,TIME__Water_Quality_Darwin__15T,TIME,arrow,dataset/Time_Dataset/Water_Quality_Darwin/15T/data-00000-of-00001.arrow,train,10,13668,1,1592,96,6,mean,train_split_standard,2.709329342,0.057872176,0.361377013,0.098885852
group_001,45,TIME__Water_Quality_Darwin__15T,TIME,arrow,dataset/Time_Dataset/Water_Quality_Darwin/15T/data-00000-of-00001.arrow,train,11,35523,3,6204,96,6,mean,train_split_standard,2.956096224,-0.413807490,0.361377013,0.098885852
group_001,45,TIME__Water_Quality_Darwin__15T,TIME,arrow,dataset/Time_Dataset/Water_Quality_Darwin/15T/data-00000-of-00001.arrow,train,12,2976,0,2976,96,6,mean,train_split_standard,0.661328309,-0.978462394,0.361377013,0.098885852
group_001,45,TIME__Water_Quality_Darwin__15T,TIME,arrow,dataset/Time_Dataset/Water_Quality_Darwin/15T/data-00000-of-00001.arrow,train,13,22904,1,10828,96,6,mean,train_split_standard,1.045527284,0.062771601,0.361377013,0.098885852
group_001,45,TIME__Water_Quality_Darwin__15T,TIME,arrow,dataset/Time_Dataset/Water_Quality_Darwin/15T/data-00000-of-00001.arrow,train,14,36270,3,6951,96,6,mean,train_split_standard,3.209889719,-0.500223955,0.361377013,0.098885852
group_001,45,TIME__Water_Quality_Darwin__15T,TIME,arrow,dataset/Time_Dataset/Water_Quality_Darwin/15T/data-00000-of-00001.arrow,train,15,12123,1,47,96,6,mean,train_split_standard,3.152777764,0.382973030,0.361377013,0.098885852
group_001,45,TIME__Water_Quality_Darwin__15T,TIME,arrow,dataset/Time_Dataset/Water_Quality_Darwin/15T/data-00000-of-00001.arrow,train,16,15298,1,3222,96,6,mean,train_split_standard,1.992260091,-0.101081091,0.361377013,0.098885852
group_001,45,TIME__Water_Quality_Darwin__15T,TIME,arrow,dataset/Time_Dataset/Water_Quality_Darwin/15T/data-00000-of-00001.arrow,train,17,17856,1,5780,96,6,mean,train_split_standard,0.388959570,0.239322440,0.361377013,0.098885852
group_001,45,TIME__Water_Quality_Darwin__15T,TIME,arrow,dataset/Time_Dataset/Water_Quality_Darwin/15T/data-00000-of-00001.arrow,train,18,58944,5,6143,96,6,mean,train_split_standard,0.782146291,-0.463238691,0.361377013,0.098885852
group_001,45,TIME__Water_Quality_Darwin__15T,TIME,arrow,dataset/Time_Dataset/Water_Quality_Darwin/15T/data-00000-of-00001.arrow,train,19,21956,1,9880,96,6,mean,train_split_standard,1.918785719,-1.078546895,0.361377013,0.098885852
group_001,45,TIME__Water_Quality_Darwin__15T,TIME,arrow,dataset/Time_Dataset/Water_Quality_Darwin/15T/data-00000-of-00001.arrow,train,20,25949,2,2502,96,6,mean,train_split_standard,0.589522197,-0.442646696,0.361377013,0.098885852
group_001,46,TIME__azure2019_D__5T,TIME,arrow,dataset/Time_Dataset/azure2019_D/5T/data-00000-of-00001.arrow,train,1,172100,29,2626,96,3,mean,train_split_standard,-5.235796708,1.277623583,0.361377013,0.098885852
group_001,46,TIME__azure2019_D__5T,TIME,arrow,dataset/Time_Dataset/azure2019_D/5T/data-00000-of-00001.arrow,train,2,1474525,252,1532,96,3,mean,train_split_standard,-4.555324347,1.252045577,0.361377013,0.098885852
group_001,46,TIME__azure2019_D__5T,TIME,arrow,dataset/Time_Dataset/azure2019_D/5T/data-00000-of-00001.arrow,train,3,5442045,930,3918,96,3,mean,train_split_standard,-4.461454913,1.418417109,0.361377013,0.098885852
group_001,46,TIME__azure2019_D__5T,TIME,arrow,dataset/Time_Dataset/azure2019_D/5T/data-00000-of-00001.arrow,train,4,4176990,714,2199,96,3,mean,train_split_standard,-5.141106644,1.321195851,0.361377013,0.098885852
group_001,46,TIME__azure2019_D__5T,TIME,arrow,dataset/Time_Dataset/azure2019_D/5T/data-00000-of-00001.arrow,train,5,885502,151,2988,96,3,mean,train_split_standard,-4.930170627,1.280910485,0.361377013,0.098885852
group_001,46,TIME__azure2019_D__5T,TIME,arrow,dataset/Time_Dataset/azure2019_D/5T/data-00000-of-00001.arrow,train,6,5648630,965,5772,96,3,mean,train_split_standard,-5.236291085,1.046765445,0.361377013,0.098885852
group_001,46,TIME__azure2019_D__5T,TIME,arrow,dataset/Time_Dataset/azure2019_D/5T/data-00000-of-00001.arrow,train,7,4744815,811,2712,96,3,mean,train_split_standard,-4.214228171,1.164034135,0.361377013,0.098885852
group_001,46,TIME__azure2019_D__5T,TIME,arrow,dataset/Time_Dataset/azure2019_D/5T/data-00000-of-00001.arrow,train,8,4502157,769,5721,96,3,mean,train_split_standard,-4.563276739,1.096255784,0.361377013,0.098885852
group_001,46,TIME__azure2019_D__5T,TIME,arrow,dataset/Time_Dataset/azure2019_D/5T/data-00000-of-00001.arrow,train,9,2195148,375,2719,96,3,mean,train_split_standard,-5.129549378,0.847857458,0.361377013,0.098885852
group_001,46,TIME__azure2019_D__5T,TIME,arrow,dataset/Time_Dataset/azure2019_D/5T/data-00000-of-00001.arrow,train,10,915277,156,3503,96,3,mean,train_split_standard,-4.660839328,0.946101845,0.361377013,0.098885852
group_001,46,TIME__azure2019_D__5T,TIME,arrow,dataset/Time_Dataset/azure2019_D/5T/data-00000-of-00001.arrow,train,11,4601897,787,221,96,3,mean,train_split_standard,-4.623882334,1.145717904,0.361377013,0.098885852
group_001,46,TIME__azure2019_D__5T,TIME,arrow,dataset/Time_Dataset/azure2019_D/5T/data-00000-of-00001.arrow,train,12,260864,44,3623,96,3,mean,train_split_standard,-4.931566998,1.429180737,0.361377013,0.098885852
group_001,46,TIME__azure2019_D__5T,TIME,arrow,dataset/Time_Dataset/azure2019_D/5T/data-00000-of-00001.arrow,train,13,1805218,308,4674,96,3,mean,train_split_standard,-1.238169108,1.131635842,0.361377013,0.098885852
group_001,46,TIME__azure2019_D__5T,TIME,arrow,dataset/Time_Dataset/azure2019_D/5T/data-00000-of-00001.arrow,train,14,1201614,205,3576,96,3,mean,train_split_standard,2.841782210,2.141976169,0.361377013,0.098885852
group_001,46,TIME__azure2019_D__5T,TIME,arrow,dataset/Time_Dataset/azure2019_D/5T/data-00000-of-00001.arrow,train,15,1812206,309,5819,96,3,mean,train_split_standard,-4.604498757,1.431901004,0.361377013,0.098885852
group_001,46,TIME__azure2019_D__5T,TIME,arrow,dataset/Time_Dataset/azure2019_D/5T/data-00000-of-00001.arrow,train,16,199387,34,650,96,3,mean,train_split_standard,-4.768085174,1.491283971,0.361377013,0.098885852
group_001,46,TIME__azure2019_D__5T,TIME,arrow,dataset/Time_Dataset/azure2019_D/5T/data-00000-of-00001.arrow,train,17,2942087,503,1240,96,3,mean,train_split_standard,-5.185507067,1.576908786,0.361377013,0.098885852
group_001,46,TIME__azure2019_D__5T,TIME,arrow,dataset/Time_Dataset/azure2019_D/5T/data-00000-of-00001.arrow,train,18,4799160,820,4396,96,3,mean,train_split_standard,-4.719398080,1.504459173,0.361377013,0.098885852
group_001,46,TIME__azure2019_D__5T,TIME,arrow,dataset/Time_Dataset/azure2019_D/5T/data-00000-of-00001.arrow,train,19,3906394,668,483,96,3,mean,train_split_standard,-3.615953812,1.071741326,0.361377013,0.098885852
group_001,46,TIME__azure2019_D__5T,TIME,arrow,dataset/Time_Dataset/azure2019_D/5T/data-00000-of-00001.arrow,train,20,38314,6,3209,96,3,mean,train_split_standard,-4.439489094,0.992714269,0.361377013,0.098885852
group_001,47,TIME__azure2019_I__5T,TIME,arrow,dataset/Time_Dataset/azure2019_I/5T/data-00000-of-00001.arrow,train,1,906096,154,5141,96,3,mean,train_split_standard,-4.396451162,1.206479346,0.361377013,0.098885852
group_001,47,TIME__azure2019_I__5T,TIME,arrow,dataset/Time_Dataset/azure2019_I/5T/data-00000-of-00001.arrow,train,2,2866839,490,452,96,3,mean,train_split_standard,-4.363407794,1.429292735,0.361377013,0.098885852
group_001,47,TIME__azure2019_I__5T,TIME,arrow,dataset/Time_Dataset/azure2019_I/5T/data-00000-of-00001.arrow,train,3,2598473,444,1275,96,3,mean,train_split_standard,-4.244927949,1.093274769,0.361377013,0.098885852
group_001,47,TIME__azure2019_I__5T,TIME,arrow,dataset/Time_Dataset/azure2019_I/5T/data-00000-of-00001.arrow,train,4,2852512,487,3680,96,3,mean,train_split_standard,-4.531781154,1.614006501,0.361377013,0.098885852
group_001,47,TIME__azure2019_I__5T,TIME,arrow,dataset/Time_Dataset/azure2019_I/5T/data-00000-of-00001.arrow,train,5,940326,160,4264,96,3,mean,train_split_standard,-4.085873440,0.986592510,0.361377013,0.098885852
group_001,47,TIME__azure2019_I__5T,TIME,arrow,dataset/Time_Dataset/azure2019_I/5T/data-00000-of-00001.arrow,train,6,1589018,271,3850,96,3,mean,train_split_standard,-5.315692202,1.808786895,0.361377013,0.098885852
group_001,47,TIME__azure2019_I__5T,TIME,arrow,dataset/Time_Dataset/azure2019_I/5T/data-00000-of-00001.arrow,train,7,1281485,219,242,96,3,mean,train_split_standard,-0.484690426,-0.074996741,0.361377013,0.098885852
group_001,47,TIME__azure2019_I__5T,TIME,arrow,dataset/Time_Dataset/azure2019_I/5T/data-00000-of-00001.arrow,train,8,185886,31,4534,96,3,mean,train_split_standard,-5.359667208,1.200034624,0.361377013,0.098885852
group_001,47,TIME__azure2019_I__5T,TIME,arrow,dataset/Time_Dataset/azure2019_I/5T/data-00000-of-00001.arrow,train,9,1287273,220,176,96,3,mean,train_split_standard,-4.762438775,1.083207959,0.361377013,0.098885852
group_001,47,TIME__azure2019_I__5T,TIME,arrow,dataset/Time_Dataset/azure2019_I/5T/data-00000-of-00001.arrow,train,10,1737279,296,5826,96,3,mean,train_split_standard,-3.781768844,0.953970933,0.361377013,0.098885852
group_001,47,TIME__azure2019_I__5T,TIME,arrow,dataset/Time_Dataset/azure2019_I/5T/data-00000-of-00001.arrow,train,11,2692650,460,1811,96,3,mean,train_split_standard,-4.907187221,1.401427642,0.361377013,0.098885852
group_001,47,TIME__azure2019_I__5T,TIME,arrow,dataset/Time_Dataset/azure2019_I/5T/data-00000-of-00001.arrow,train,12,2696872,461,179,96,3,mean,train_split_standard,-4.511949171,0.817217954,0.361377013,0.098885852
group_001,47,TIME__azure2019_I__5T,TIME,arrow,dataset/Time_Dataset/azure2019_I/5T/data-00000-of-00001.arrow,train,13,1080555,184,4080,96,3,mean,train_split_standard,-5.225441880,1.238111781,0.361377013,0.098885852
group_001,47,TIME__azure2019_I__5T,TIME,arrow,dataset/Time_Dataset/azure2019_I/5T/data-00000-of-00001.arrow,train,14,1884180,322,620,96,3,mean,train_split_standard,-0.117693896,1.288146411,0.361377013,0.098885852
group_001,47,TIME__azure2019_I__5T,TIME,arrow,dataset/Time_Dataset/azure2019_I/5T/data-00000-of-00001.arrow,train,15,983902,168,1039,96,3,mean,train_split_standard,-5.164211691,1.536860252,0.361377013,0.098885852
group_001,47,TIME__azure2019_I__5T,TIME,arrow,dataset/Time_Dataset/azure2019_I/5T/data-00000-of-00001.arrow,train,16,1511880,258,2420,96,3,mean,train_split_standard,-5.179319651,1.082855142,0.361377013,0.098885852
group_001,47,TIME__azure2019_I__5T,TIME,arrow,dataset/Time_Dataset/azure2019_I/5T/data-00000-of-00001.arrow,train,17,2600170,444,2972,96,3,mean,train_split_standard,-4.258964188,1.322201734,0.361377013,0.098885852
group_001,47,TIME__azure2019_I__5T,TIME,arrow,dataset/Time_Dataset/azure2019_I/5T/data-00000-of-00001.arrow,train,18,1310824,224,329,96,3,mean,train_split_standard,-5.679316103,1.084676710,0.361377013,0.098885852
group_001,47,TIME__azure2019_I__5T,TIME,arrow,dataset/Time_Dataset/azure2019_I/5T/data-00000-of-00001.arrow,train,19,467101,79,5006,96,3,mean,train_split_standard,-3.813319013,0.683764213,0.361377013,0.098885852
group_001,47,TIME__azure2019_I__5T,TIME,arrow,dataset/Time_Dataset/azure2019_I/5T/data-00000-of-00001.arrow,train,20,1905228,325,4376,96,3,mean,train_split_standard,-5.096625234,0.786704258,0.361377013,0.098885852
group_001,48,TIME__current_velocity__10T,TIME,arrow,dataset/Time_Dataset/current_velocity/10T/data-00000-of-00001.arrow,train,1,73472,3,13603,96,6,mean,train_split_standard,-1.152485600,0.396125279,0.361377013,0.098885852
group_001,48,TIME__current_velocity__10T,TIME,arrow,dataset/Time_Dataset/current_velocity/10T/data-00000-of-00001.arrow,train,2,4061,0,4061,96,6,mean,train_split_standard,1.864772969,0.092241673,0.361377013,0.098885852
group_001,48,TIME__current_velocity__10T,TIME,arrow,dataset/Time_Dataset/current_velocity/10T/data-00000-of-00001.arrow,train,3,31444,1,11402,96,6,mean,train_split_standard,2.197269389,-0.620927085,0.361377013,0.098885852
group_001,48,TIME__current_velocity__10T,TIME,arrow,dataset/Time_Dataset/current_velocity/10T/data-00000-of-00001.arrow,train,4,43209,2,4508,96,6,mean,train_split_standard,1.170608107,0.284478833,0.361377013,0.098885852
group_001,48,TIME__current_velocity__10T,TIME,arrow,dataset/Time_Dataset/current_velocity/10T/data-00000-of-00001.arrow,train,5,84032,4,1985,96,6,mean,train_split_standard,0.651836466,-0.455804151,0.361377013,0.098885852
group_001,48,TIME__current_velocity__10T,TIME,arrow,dataset/Time_Dataset/current_velocity/10T/data-00000-of-00001.arrow,train,6,135596,8,8241,96,6,mean,train_split_standard,1.182169920,-0.473950302,0.361377013,0.098885852
group_001,48,TIME__current_velocity__10T,TIME,arrow,dataset/Time_Dataset/current_velocity/10T/data-00000-of-00001.arrow,train,7,102601,5,10864,96,6,mean,train_split_standard,-0.086022578,0.578917558,0.361377013,0.098885852
group_001,48,TIME__current_velocity__10T,TIME,arrow,dataset/Time_Dataset/current_velocity/10T/data-00000-of-00001.arrow,train,8,125987,7,3677,96,6,mean,train_split_standard,1.281509319,0.047204670,0.361377013,0.098885852
group_001,48,TIME__current_velocity__10T,TIME,arrow,dataset/Time_Dataset/current_velocity/10T/data-00000-of-00001.arrow,train,9,83736,4,1689,96,6,mean,train_split_standard,0.899978099,0.022115428,0.361377013,0.098885852
group_001,48,TIME__current_velocity__10T,TIME,arrow,dataset/Time_Dataset/current_velocity/10T/data-00000-of-00001.arrow,train,10,58509,2,19808,96,6,mean,train_split_standard,0.971857206,0.123511509,0.361377013,0.098885852
group_001,48,TIME__current_velocity__10T,TIME,arrow,dataset/Time_Dataset/current_velocity/10T/data-00000-of-00001.arrow,train,11,66259,3,6390,96,6,mean,train_split_standard,1.011357665,0.590908421,0.361377013,0.098885852
group_001,48,TIME__current_velocity__10T,TIME,arrow,dataset/Time_Dataset/current_velocity/10T/data-00000-of-00001.arrow,train,12,115140,6,7903,96,6,mean,train_split_standard,-0.408003662,0.415474595,0.361377013,0.098885852
group_001,48,TIME__current_velocity__10T,TIME,arrow,dataset/Time_Dataset/current_velocity/10T/data-00000-of-00001.arrow,train,13,16131,0,16131,96,6,mean,train_split_standard,2.481386821,-0.678966631,0.361377013,0.098885852
group_001,48,TIME__current_velocity__10T,TIME,arrow,dataset/Time_Dataset/current_velocity/10T/data-00000-of-00001.arrow,train,14,23783,1,3741,96,6,mean,train_split_standard,1.821014569,0.168333985,0.361377013,0.098885852
group_001,48,TIME__current_velocity__10T,TIME,arrow,dataset/Time_Dataset/current_velocity/10T/data-00000-of-00001.arrow,train,15,78555,3,18686,96,6,mean,train_split_standard,1.127962939,0.743128066,0.361377013,0.098885852
group_001,48,TIME__current_velocity__10T,TIME,arrow,dataset/Time_Dataset/current_velocity/10T/data-00000-of-00001.arrow,train,16,53684,2,14983,96,6,mean,train_split_standard,0.654916852,0.224923986,0.361377013,0.098885852
group_001,48,TIME__current_velocity__10T,TIME,arrow,dataset/Time_Dataset/current_velocity/10T/data-00000-of-00001.arrow,train,17,42577,2,3876,96,6,mean,train_split_standard,0.936167707,0.783590197,0.361377013,0.098885852
group_001,48,TIME__current_velocity__10T,TIME,arrow,dataset/Time_Dataset/current_velocity/10T/data-00000-of-00001.arrow,train,18,103234,5,11497,96,6,mean,train_split_standard,-0.009097293,0.661311839,0.361377013,0.098885852
group_001,48,TIME__current_velocity__10T,TIME,arrow,dataset/Time_Dataset/current_velocity/10T/data-00000-of-00001.arrow,train,19,37691,1,17649,96,6,mean,train_split_standard,2.462349080,-0.731019926,0.361377013,0.098885852
group_001,48,TIME__current_velocity__10T,TIME,arrow,dataset/Time_Dataset/current_velocity/10T/data-00000-of-00001.arrow,train,20,41582,2,2881,96,6,mean,train_split_standard,0.033808149,0.042290809,0.361377013,0.098885852
