dataset,source_format,source_path,sample_rank,sample_index,series_name,series_length_original,series_length_used,downsampled,value_source,mode_5,mode_10,acf_timescale,acf_first_min,ami2,trev,high_fluctuation,stretch_high,transition_matrix,periodicity,embedding_dist,ami_timescale,whiten_timescale,outlier_timing_pos,outlier_timing_neg,centroid_freq,stretch_decreasing,entropy_pairs,rs_range,dfa,low_freq_power,forecast_error
traffic_weekly_dataset,tsf,traffic_weekly_dataset/traffic_weekly_dataset.tsf,2,379,T379,104,104,False,value,0.055065460,0.016283430,-0.297876823,-0.240731609,-0.708639113,-0.191661329,0.955515510,-0.258411963,-0.751624362,-0.308172567,-0.227548976,-0.834504810,-0.337878541,1.216791856,-0.724773259,-1.057414010,-0.667135423,1.214347226,1.357869969,-1.192442500,1.369974201,0.956365295
traffic_weekly_dataset,tsf,traffic_weekly_dataset/traffic_weekly_dataset.tsf,3,677,T677,104,104,False,value,0.079975859,0.758803885,-0.297797889,-0.238513427,-0.619637094,-5.614529083,0.567148640,-0.239947547,-0.597881688,-0.308172567,-0.246046572,-0.762548271,-0.410153557,-0.940745912,0.440561584,-0.943150114,-0.180772179,0.566236224,1.456783292,1.026003498,0.821277786,0.803155670
traffic_weekly_dataset,tsf,traffic_weekly_dataset/traffic_weekly_dataset.tsf,4,813,T813,104,104,False,value,0.441639237,0.495417060,-0.299785045,-0.238513427,-1.113414692,-5.433449241,0.890787698,-0.258411963,-0.898656959,-0.308172567,-0.246433749,-0.762548271,-0.377629800,-0.882434080,0.415767225,-1.805726206,-0.667135423,1.403595451,1.456783292,-1.293280954,2.467367032,1.163207591
traffic_weekly_dataset,tsf,traffic_weekly_dataset/traffic_weekly_dataset.tsf,5,822,T822,104,104,False,value,-0.135311050,0.252735614,-0.287936948,-0.229640700,-0.699677883,-0.825445309,0.599512546,-0.262104847,-0.588256302,-0.239426899,-0.222974364,-0.546678656,-0.139122246,1.372290074,0.341384150,-0.238985350,-0.423953801,1.151680389,1.456783292,1.126841953,0.053102804,0.745947429
us_births_dataset,tsf,us_births_dataset/us_births_dataset.tsf,1,1,T1,7305,7305,False,value,0.045195019,-0.528204330,-0.293260746,-0.234077063,-0.896029901,0.186422635,0.908307808,-0.241793988,-0.212133056,-0.285257344,-0.189095446,-0.618635195,-0.726633203,1.054700131,-0.352952920,-0.884845523,-0.302362990,0.972953034,-0.347880182,-1.157457730,1.167642398,0.928654528
vehicle_trips_dataset_without_missing_values,tsf,vehicle_trips_dataset_without_missing_values/vehicle_trips_dataset_without_missing_values.tsf,1,6,T6,181,181,False,value,0.102461021,0.653753030,-0.297810385,-0.236295245,-0.926018191,0.524243637,0.932141578,-0.269490614,-0.892282146,-0.285257344,-0.226005361,-0.834504810,1.053415522,-0.639951363,0.056454507,-2.159755052,-0.423953801,1.150426371,1.529158893,-1.278524107,1.205365277,1.689332643
vehicle_trips_dataset_without_missing_values,tsf,vehicle_trips_dataset_without_missing_values/vehicle_trips_dataset_without_missing_values.tsf,2,142,T142,88,88,False,value,0.005616205,0.003932159,-0.266910345,-0.222986155,-0.139855330,-0.366046730,-1.564777152,-0.251026197,0.097552465,-0.208873269,-0.202363446,-0.258852503,-0.597790618,-1.654624092,2.744182878,0.550365422,-0.788726234,-2.071241556,1.212409201,0.023550627,-0.495593611,-0.423910543
vehicle_trips_dataset_without_missing_values,tsf,vehicle_trips_dataset_without_missing_values/vehicle_trips_dataset_without_missing_values.tsf,3,247,T247,122,122,False,value,0.181886265,0.660780882,-0.298824132,-0.242949790,-1.012721179,-0.254013004,-0.948872995,-0.164243438,0.556539006,-0.300534160,-0.221936702,-0.690591733,-0.572772344,-0.282746282,-1.159284228,-1.117917285,-0.788726234,-3.601077432,1.394311720,0.107842834,1.479713484,0.857218060
vehicle_trips_dataset_without_missing_values,tsf,vehicle_trips_dataset_without_missing_values/vehicle_trips_dataset_without_missing_values.tsf,4,288,T288,91,91,False,value,0.391348736,0.637289201,-0.298725952,-0.238513427,-0.808976200,0.459201625,0.339522503,-0.267644172,-0.794921364,-0.285257344,-0.221315673,-0.834504810,1.053415522,0.433747261,0.624748246,-1.961479165,-0.545544612,1.118912825,-0.149103589,-1.257690911,1.589452767,1.542582861
vehicle_trips_dataset_without_missing_values,tsf,vehicle_trips_dataset_without_missing_values/vehicle_trips_dataset_without_missing_values.tsf,5,321,T321,92,92,False,value,-0.549551706,-0.543089038,-0.291928567,-0.236295245,-0.603305462,0.087583869,0.604491609,-0.267644172,-0.138786485,-0.285257344,-0.196886719,-0.690591733,-0.084915984,-1.090328436,0.453497771,-0.877222741,-0.545544612,0.836435148,1.317140954,1.091251910,0.931017069,1.045229365
weather_dataset,tsf,weather_dataset/weather_dataset.tsf,1,1599,T1599,1332,1332,False,value,-0.257099266,0.069686407,0.011851708,-0.238513427,-0.380583870,-0.379077884,0.433608016,0.068408213,-0.370801148,-0.262342122,-0.191073640,-0.762548271,-0.695193228,-0.033731347,1.193178323,0.211255681,-0.302362990,0.454893021,-0.397841503,0.824326589,-0.783659229,0.119239020
weather_dataset,tsf,weather_dataset/weather_dataset.tsf,2,1643,T1643,10828,10828,False,value,-0.046383591,0.473590556,-0.042836471,-0.236295245,-0.662330107,-0.283927882,0.777736722,-0.101464421,-0.937775130,-0.292895752,-0.197185764,-0.690591733,-0.695639871,-0.001545582,0.167063416,-0.088977705,-0.180772179,0.707033315,0.483476200,-0.228426875,-0.756224409,0.428517375
weather_dataset,tsf,weather_dataset/weather_dataset.tsf,3,2759,T2759,10828,10828,False,value,0.148912756,0.187117510,-0.256084009,-0.227422518,-0.524805245,0.056945092,0.591465660,-0.127314605,-0.921864987,-0.216511676,-0.204595643,-0.402765580,-0.693790975,-0.416743630,0.611200260,-0.127525126,-0.180772179,0.648297926,0.483476200,-0.301030562,-0.353275479,0.496927213
weather_dataset,tsf,weather_dataset/weather_dataset.tsf,4,2824,T2824,10828,10828,False,value,-0.503959621,-0.400500544,0.001160251,-0.236295245,-0.591478743,-0.136212383,0.721393575,-0.219636688,-0.914245792,1.899327219,-0.189818899,-0.690591733,-0.696076698,-0.306409976,0.465456695,-0.065456557,-0.180772179,0.820797764,0.554693792,-0.010615814,-0.785373906,0.352165335
weather_dataset,tsf,weather_dataset/weather_dataset.tsf,5,2924,T2924,10828,10828,False,value,-0.160154224,0.253642535,-0.276753454,-0.216331610,-0.589347372,-0.043407634,0.595776065,0.013014963,-0.904666127,-0.101935563,-0.212934145,-0.042982888,-0.686382729,-0.318731501,0.320189416,-0.226564190,0.184000254,0.677530485,0.625911384,-0.010615814,-0.194667921,0.574382356
wind_4_seconds_dataset,tsf,wind_4_seconds_dataset/wind_4_seconds_dataset.tsf,1,1,T1,7397147,50000,True,value,-0.503627038,-0.801117488,0.083011070,0.023232019,1.055951785,0.015044554,-0.253953664,0.782981141,-0.915159937,6.100451379,-0.191254198,1.971800185,-0.723924421,-0.903050034,0.460103505,0.863502120,1.278317552,-0.353676786,0.412258607,-0.373634250,-0.792018276,-0.831365274
wind_farms_minutely_dataset_without_missing_values,tsf,wind_farms_minutely_dataset_without_missing_values/wind_farms_minutely_dataset_without_missing_values.tsf,1,12,T12,527040,50000,True,value,0.378838950,0.444338399,-0.210930142,-0.156440703,-0.922343777,0.221657096,-2.165477311,-0.103310863,2.929375746,0.173047109,-0.226087935,1.971800185,-0.729929125,-1.992747332,0.386716171,0.825690513,-0.302362990,-3.217306539,-0.656005274,-1.462689558,-0.647128129,-0.542267118
wind_farms_minutely_dataset_without_missing_values,tsf,wind_farms_minutely_dataset_without_missing_values/wind_farms_minutely_dataset_without_missing_values.tsf,2,56,T56,527040,50000,True,value,-0.375987961,-0.598977921,1.075478761,-0.152004339,1.376770219,-0.007376173,-1.061739249,0.969471751,-0.429238906,0.157770294,-0.152325041,1.971800185,-0.732419691,0.031761710,-0.411725641,0.960124721,0.548772687,-0.608107274,-0.869658050,-1.317482183,-0.812380057,-1.036772339
wind_farms_minutely_dataset_without_missing_values,tsf,wind_farms_minutely_dataset_without_missing_values/wind_farms_minutely_dataset_without_missing_values.tsf,3,86,T86,527040,50000,True,value,-0.610891946,-0.950346796,9.187207958,-0.136477067,1.661431527,-0.010719506,-0.871793629,3.979171681,-0.335355295,0.700097231,-0.137453613,1.971800185,-0.734668818,-0.323411768,-0.467758907,1.002398285,0.670363497,-0.691787496,-0.869658050,-1.390085870,-0.823311119,-1.359374225
wind_farms_minutely_dataset_without_missing_values,tsf,wind_farms_minutely_dataset_without_missing_values/wind_farms_minutely_dataset_without_missing_values.tsf,4,262,T262,527040,50000,True,value,3.158163218,2.785865465,-0.286512544,-0.222986155,-1.136948502,1.693611227,-1.754717408,-0.199325830,2.122230297,0.104301441,-0.250979176,-0.330809041,-0.377629800,-1.903398057,0.171040958,-0.089937685,-0.545544612,-2.194477621,1.266869713,0.642817371,-0.002195506,0.669673777
wind_farms_minutely_dataset_without_missing_values,tsf,wind_farms_minutely_dataset_without_missing_values/wind_farms_minutely_dataset_without_missing_values.tsf,5,309,T309,527040,50000,True,value,13.441050065,11.416680313,-0.299950403,9.678977138,-1.163312831,-0.010444632,-2.216013913,-0.276876380,3.748112354,-0.331087790,-0.255860289,1.971800185,2.842222174,-1.958948240,0.341384150,-1.906109105,-0.910317045,-3.599995512,-0.940875643,-1.462689558,2.686845598,1.490387653
anonymous_public_load_power_data_per_unit,rds,anonymous_public_load_power_data_per_unit/load_power_unit_134.rds,1,40,load_power_unit_134:load_power,163413,50000,True,sum/count,-0.020725020,-0.508655993,-0.257605227,-0.203022519,-0.975726678,0.016096417,-1.283486926,-0.033146079,-0.934049590,0.073747811,-0.224260735,0.388756342,-0.705327153,-0.021160553,0.722915770,0.252238167,0.791954308,-0.010474113,-0.442352498,-0.446237937,-0.480804528,0.193689369
anonymous_public_load_power_data_per_unit,rds,anonymous_public_load_power_data_per_unit/load_power_unit_158.rds,2,66,load_power_unit_158:load_power,372887,50000,True,sum/count,0.654369027,0.914097319,-0.149079342,-0.083240705,0.606660471,0.003486578,-0.567307266,12.784852031,-0.695575061,1.143124870,-0.202088449,1.971800185,-0.650209861,-0.706926352,0.273876055,0.535627688,1.886271607,-0.133555775,0.056170647,-0.518841624,-0.751937718,-0.299967948
anonymous_public_load_power_data_per_unit,rds,anonymous_public_load_power_data_per_unit/load_power_unit_183.rds,3,94,load_power_unit_183:load_power,615111,50000,True,sum/count,-0.311348480,0.244277519,-0.258378513,-0.149786157,-0.791916208,0.498776330,-0.000937297,-0.158704113,-0.925908833,0.264708000,-0.224905970,1.971800185,-0.662378614,-0.390524799,0.482331151,0.146081068,0.548772687,0.400991612,-0.940875643,-0.736652686,-0.503095320,0.276767976
anonymous_public_load_power_data_per_unit,rds,anonymous_public_load_power_data_per_unit/load_power_unit_205.rds,4,119,load_power_unit_205:load_power,616265,50000,True,sum/count,-0.319060880,-0.768627072,-0.236605810,-0.169749793,-0.796002047,0.043189545,0.758711841,0.009322079,-0.926724663,0.035555773,-0.204609802,1.468104417,-0.725976358,-0.040122006,-0.233904470,0.130306160,-0.059181368,0.711314427,-0.584787682,-1.099671122,-0.584113775,0.253898279
anonymous_public_load_power_data_per_unit,rds,anonymous_public_load_power_data_per_unit/load_power_unit_57.rds,5,226,load_power_unit_57:load_power,616385,50000,True,sum/count,-0.012053348,-0.242050127,-0.270851158,-0.198586156,-0.885345489,0.099023702,0.601901698,-0.225176013,-0.941415033,0.554967488,-0.218664880,0.532669419,-0.681993917,-1.069356932,0.358609287,0.181632229,0.062409443,0.983439912,-1.083310827,0.279798935,-0.376423609,0.295816216
anonymous_public_pv_power_data_per_unit,rds,anonymous_public_pv_power_data_per_unit/pv_power_unit_116.rds,1,17,pv_power_unit_116:pv_power,901,901,False,sum/count,-0.228976665,-0.357882859,0.593853173,-0.222986155,0.585602541,-0.018921065,-1.075355537,0.001936313,0.097552465,-0.216511676,-0.149510212,-0.258852503,-0.707220947,-1.513099298,1.437509436,0.800661152,-0.059181368,-0.853604022,-1.056036004,1.191206924,-0.811094050,-0.649463016
anonymous_public_pv_power_data_per_unit,rds,anonymous_public_pv_power_data_per_unit/pv_power_unit_166.rds,2,64,pv_power_unit_166:pv_power,615662,50000,True,sum/count,-0.148149413,-0.236056575,-0.194230491,-0.114295249,0.085006057,0.000951339,-0.950198701,-0.184554296,-0.930137375,0.554967488,-0.179740358,0.964408649,-0.602886934,-0.566716719,0.475472040,0.827405617,3.710133771,0.119036991,-0.442352498,-1.172274809,-0.704784120,-0.748164204
anonymous_public_pv_power_data_per_unit,rds,anonymous_public_pv_power_data_per_unit/pv_power_unit_23.rds,3,124,pv_power_unit_23:pv_power,614957,50000,True,sum/count,-0.130564084,-0.213028726,-0.190164666,-0.114295249,0.149970508,-0.018055090,-1.034804173,-0.171629205,-0.859457942,0.554967488,-0.169523489,1.036365187,-0.607619226,-0.643734986,0.501619179,0.871272409,2.494225661,-0.091113500,-0.513570090,-1.244878496,-0.704784120,-0.834234589
anonymous_public_pv_power_data_per_unit,rds,anonymous_public_pv_power_data_per_unit/pv_power_unit_245.rds,4,139,pv_power_unit_245:pv_power,616189,50000,True,sum/count,-0.148664762,-0.237257385,-0.192839457,-0.114295249,0.093883887,-0.007675173,-0.957599179,-0.180861413,-0.774650739,0.554967488,-0.189124608,0.964408649,-0.602886934,-0.562997202,0.468612929,0.817939194,3.710133771,-0.615851654,-0.442352498,-1.244878496,-0.704569785,-0.739926227
anonymous_public_pv_power_data_per_unit,rds,anonymous_public_pv_power_data_per_unit/pv_power_unit_252.rds,5,147,pv_power_unit_252:pv_power,612127,50000,True,sum/count,-0.153245243,-0.250452258,-0.189331360,-0.114295249,0.084604690,-0.003992672,-0.887461309,-0.171629205,-0.914807350,0.562605895,-0.180153066,1.036365187,-0.607619226,-0.606964323,0.499762577,0.816848181,1.886271607,0.067765593,-0.442352498,-0.954463747,-0.705427123,-0.741794372
