dataset,source_format,source_path,sample_rank,sample_index,series_name,series_length_original,series_length_used,downsampled,value_source,mode_5,mode_10,acf_timescale,acf_first_min,ami2,trev,high_fluctuation,stretch_high,transition_matrix,periodicity,embedding_dist,ami_timescale,whiten_timescale,outlier_timing_pos,outlier_timing_neg,centroid_freq,stretch_decreasing,entropy_pairs,rs_range,dfa,low_freq_power,forecast_error
weather_dataset,tsf,weather_dataset/weather_dataset.tsf,3,2759,T2759,10828,10828,False,value,0.273488397,-0.008174967,7.728082205,8.000000000,0.238337060,0.056634287,0.842246236,83.000000000,0.001685333,15.000000000,0.167879783,7.000000000,0.011627907,-0.058090137,0.104636129,0.686505792,8.000000000,1.856976790,0.560000000,0.440000000,0.210922358,0.793517151
weather_dataset,tsf,weather_dataset/weather_dataset.tsf,4,2824,T2824,10828,10828,False,value,-0.811152625,-0.593411056,49.340772518,4.000000000,0.213449704,-0.105695149,0.881222869,33.000000000,0.002226372,292.000000000,0.216119633,3.000000000,0.010989011,-0.003509420,0.048115996,0.703485616,8.000000000,1.932359210,0.580000000,0.520000000,0.017640779,0.740880659
weather_dataset,tsf,weather_dataset/weather_dataset.tsf,5,2924,T2924,10828,10828,False,value,-0.239976005,0.058080393,4.384523856,13.000000000,0.214245285,-0.027702089,0.843539300,159.000000000,0.002906623,30.000000000,0.140658084,12.000000000,0.013698630,-0.009604728,-0.008219431,0.659412113,11.000000000,1.869751417,0.600000000,0.520000000,0.281868970,0.821680415
wind_4_seconds_dataset,tsf,wind_4_seconds_dataset/wind_4_seconds_dataset.tsf,1,1,T1,7397147,50000,True,value,-0.810600093,-0.992404062,62.581234247,121.000000000,0.828389537,0.021421098,0.588631773,576.000000000,0.002161458,842.000000000,0.211433984,40.000000000,0.003205128,-0.298660000,0.046040000,0.957616739,20.000000000,1.419113898,0.540000000,0.420000000,0.014668691,0.310540159
wind_farms_minutely_dataset_without_missing_values,tsf,wind_farms_minutely_dataset_without_missing_values/wind_farms_minutely_dataset_without_missing_values.tsf,1,12,T12,527040,50000,True,value,0.655473287,0.248003253,15.032322448,40.000000000,0.089947022,0.195058165,0.015200304,96.000000000,0.275161588,66.000000000,0.097716495,40.000000000,0.001526718,-0.837720000,0.017580000,0.947272785,7.000000000,0.167707858,0.240000000,0.120000000,0.079479380,0.415658391
wind_farms_minutely_dataset_without_missing_values,tsf,wind_farms_minutely_dataset_without_missing_values/wind_farms_minutely_dataset_without_missing_values.tsf,2,56,T56,527040,50000,True,value,-0.598548573,-0.791083887,223.126121434,42.000000000,0.948142104,0.002578731,0.346306926,677.000000000,0.036666667,64.000000000,0.338521296,40.000000000,0.000830565,0.163780000,-0.292060000,0.984049357,14.000000000,1.307927789,0.180000000,0.160000000,0.005560680,0.235852628
wind_farms_minutely_dataset_without_missing_values,tsf,wind_farms_minutely_dataset_without_missing_values/wind_farms_minutely_dataset_without_missing_values.tsf,3,86,T86,527040,50000,True,value,-0.988803250,-1.141028455,1535.306518111,49.000000000,1.054398225,-0.000231004,0.403288066,2307.000000000,0.043333333,135.000000000,0.387070248,40.000000000,0.000201898,-0.011920000,-0.313790000,0.995613950,15.000000000,1.271359537,0.180000000,0.140000000,0.000671117,0.118552192
wind_farms_minutely_dataset_without_missing_values,tsf,wind_farms_minutely_dataset_without_missing_values/wind_farms_minutely_dataset_without_missing_values.tsf,4,262,T262,527040,50000,True,value,5.272867469,2.580038719,2.805860828,10.000000000,0.009841068,1.432087606,0.138422768,44.000000000,0.217846263,57.000000000,0.016457073,8.000000000,0.100000000,-0.793520000,-0.066060000,0.696788422,5.000000000,0.614684038,0.780000000,0.700000000,0.367963641,0.856329082
wind_farms_minutely_dataset_without_missing_values,tsf,wind_farms_minutely_dataset_without_missing_values/wind_farms_minutely_dataset_without_missing_values.tsf,5,309,T309,527040,50000,True,value,22.356207639,11.175867752,0.632107916,4474.000000000,0.000000000,0.000000000,0.000040001,2.000000000,0.333300000,0.000000000,0.000522292,40.000000000,1.000000000,-0.821000000,0.000000000,0.199946427,2.000000000,0.000472799,0.160000000,0.120000000,1.570796327,1.154746729
anonymous_public_load_power_data_per_unit,rds,anonymous_public_load_power_data_per_unit/load_power_unit_134.rds,1,40,load_power_unit_134:load_power,163413,50000,True,sum/count,-0.008337112,-0.701128086,7.482004891,19.000000000,0.070020675,0.022305083,0.279785596,134.000000000,0.000820106,53.000000000,0.103681535,18.000000000,0.008403361,0.137600000,0.147960000,0.790395959,16.000000000,1.569093447,0.300000000,0.400000000,0.153877448,0.683257624
anonymous_public_load_power_data_per_unit,rds,anonymous_public_load_power_data_per_unit/load_power_unit_158.rds,2,66,load_power_unit_158:load_power,372887,50000,True,sum/count,1.113221593,0.715857961,25.037514359,73.000000000,0.660681630,0.011707782,0.494629893,7076.000000000,0.017754160,193.000000000,0.176064716,40.000000000,0.023809524,-0.201640000,-0.026180000,0.867921579,25.000000000,1.515306768,0.440000000,0.380000000,0.032597092,0.503760165
anonymous_public_load_power_data_per_unit,rds,anonymous_public_load_power_data_per_unit/load_power_unit_183.rds,3,94,load_power_unit_183:load_power,615111,50000,True,sum/count,-0.491160613,0.048753338,7.356915578,43.000000000,0.138631993,0.427949017,0.664533291,66.000000000,0.001398180,78.000000000,0.101575114,40.000000000,0.020408163,-0.045120000,0.054660000,0.761355030,14.000000000,1.748903945,0.160000000,0.320000000,0.143906573,0.713465621
anonymous_public_load_power_data_per_unit,rds,anonymous_public_load_power_data_per_unit/load_power_unit_205.rds,4,119,load_power_unit_205:load_power,616265,50000,True,sum/count,-0.503973510,-0.960045349,10.878940724,34.000000000,0.137106864,0.045074133,0.892417848,157.000000000,0.001340248,48.000000000,0.167833560,33.000000000,0.002631579,0.128220000,-0.223100000,0.757039558,9.000000000,1.884514998,0.260000000,0.220000000,0.107666277,0.705150029
anonymous_public_load_power_data_per_unit,rds,anonymous_public_load_power_data_per_unit/load_power_unit_57.rds,5,226,load_power_unit_57:load_power,616385,50000,True,sum/count,0.006069457,-0.435602933,5.339298885,21.000000000,0.103757450,0.091997128,0.845376908,30.000000000,0.000297086,116.000000000,0.121949645,20.000000000,0.014925373,-0.380930000,0.006680000,0.771080604,10.000000000,2.003433819,0.120000000,0.600000000,0.200567988,0.720391702
anonymous_public_pv_power_data_per_unit,rds,anonymous_public_pv_power_data_per_unit/pv_power_unit_116.rds,1,17,pv_power_unit_116:pv_power,901,901,False,sum/count,-0.354313272,-0.550966126,145.216758379,10.000000000,0.652821293,-0.007123589,0.342222222,153.000000000,0.074074074,15.000000000,0.347710526,9.000000000,0.007874016,-0.600443951,0.425083241,0.940425613,9.000000000,1.200645724,0.127659574,0.851063830,0.006135923,0.376681168
anonymous_public_pv_power_data_per_unit,rds,anonymous_public_pv_power_data_per_unit/pv_power_unit_166.rds,2,64,pv_power_unit_166:pv_power,615662,50000,True,sum/count,-0.220031968,-0.429633676,17.733713804,59.000000000,0.465962598,0.009577168,0.379767595,52.000000000,0.001097912,116.000000000,0.249021825,26.000000000,0.037037037,-0.132280000,0.052000000,0.947741978,40.000000000,1.625689792,0.300000000,0.200000000,0.053689328,0.340792685
anonymous_public_pv_power_data_per_unit,rds,anonymous_public_pv_power_data_per_unit/pv_power_unit_23.rds,3,124,pv_power_unit_23:pv_power,614957,50000,True,sum/count,-0.190816810,-0.406699173,18.391415237,59.000000000,0.490212014,-0.006395825,0.354387088,59.000000000,0.006116852,116.000000000,0.282375600,27.000000000,0.035714286,-0.170380000,0.062140000,0.959742423,30.000000000,1.533854039,0.280000000,0.180000000,0.053689328,0.309496855
anonymous_public_pv_power_data_per_unit,rds,anonymous_public_pv_power_data_per_unit/pv_power_unit_245.rds,4,139,pv_power_unit_245:pv_power,616189,50000,True,sum/count,-0.220888138,-0.430829619,17.958732032,59.000000000,0.469276444,0.002327452,0.377547551,54.000000000,0.012139004,116.000000000,0.218386198,26.000000000,0.037037037,-0.130440000,0.049340000,0.945152291,40.000000000,1.304543495,0.300000000,0.180000000,0.053785201,0.343788074
anonymous_public_pv_power_data_per_unit,rds,anonymous_public_pv_power_data_per_unit/pv_power_unit_252.rds,5,147,pv_power_unit_252:pv_power,612127,50000,True,sum/count,-0.228497859,-0.443971005,18.526213572,59.000000000,0.465812779,0.005422224,0.398587972,59.000000000,0.002186496,117.000000000,0.247674506,27.000000000,0.035714286,-0.152190000,0.061420000,0.944853827,25.000000000,1.603284194,0.300000000,0.260000000,0.053401706,0.343108803
